x,y,WE_hum_obs_sampbias_corrected,CWE_hum_obs_sampbias_corrected,richness_hum_obs_sampbias_corrected,WE_perc,CWE_perc,rich_perc
145.56363488898515,-16.71893008006163,0.0029961559921503067,0.0013937102630734444,0.2330387681722641,TRUE,TRUE,FALSE
145.36859126555004,-16.767690985920403,8.636473794467747e-4,8.636473794467747e-4,0.19259335100650787,FALSE,TRUE,FALSE
145.41735217140882,-16.767690985920403,8.512567146681249e-4,8.512567146681249e-4,0.1898302435874939,FALSE,TRUE,FALSE
145.4661130772676,-16.767690985920403,8.21557710878551e-4,8.21557710878551e-4,0.18320736289024353,FALSE,TRUE,FALSE
145.51487398312636,-16.767690985920403,7.726535550318658e-4,7.726535550318658e-4,0.17230172455310822,FALSE,TRUE,FALSE
145.56363488898515,-16.767690985920403,0.0026549878530204296,0.0012938219588249922,0.22156307101249695,TRUE,TRUE,FALSE
145.6123957948439,-16.767690985920403,0.008493426255881786,0.0031675815116614103,0.39589381217956543,TRUE,TRUE,FALSE
145.6611567007027,-16.767690985920403,0.007232594769448042,0.0031245627906173468,0.3353881537914276,TRUE,TRUE,FALSE
145.36859126555004,-16.81645189177918,8.36413586512208e-4,8.36413586512208e-4,0.18652021884918213,FALSE,TRUE,FALSE
145.41735217140882,-16.81645189177918,8.240325259976089e-4,8.240325259976089e-4,0.18375924229621887,FALSE,TRUE,FALSE
145.4661130772676,-16.81645189177918,7.975221378728747e-4,7.975221378728747e-4,0.17784743010997772,FALSE,TRUE,FALSE
145.51487398312636,-16.81645189177918,7.524534594267607e-4,7.524534594267607e-4,0.16779710352420807,FALSE,TRUE,FALSE
145.56363488898515,-16.81645189177918,0.008013138547539711,0.007621290627866983,0.1796918362379074,TRUE,TRUE,FALSE
145.6123957948439,-16.81645189177918,0.03990677371621132,0.03741107136011124,0.2758367657661438,TRUE,TRUE,FALSE
145.6611567007027,-16.81645189177918,0.011793576180934906,0.006466495338827372,0.3769533932209015,TRUE,TRUE,FALSE
145.36859126555004,-16.865212797637955,8.12976504676044e-4,8.12976504676044e-4,0.18129375576972961,FALSE,TRUE,FALSE
145.41735217140882,-16.865212797637955,7.996799540705979e-4,7.996799540705979e-4,0.17832863330841064,FALSE,TRUE,FALSE
145.4661130772676,-16.865212797637955,7.701549329794943e-4,7.701549329794943e-4,0.17174454033374786,FALSE,TRUE,FALSE
145.51487398312636,-16.865212797637955,7.24047131370753e-4,7.24047131370753e-4,0.16146250069141388,FALSE,TRUE,FALSE
145.56363488898515,-16.865212797637955,0.01648602820932865,0.016351649537682533,0.16095899045467377,TRUE,TRUE,FALSE
145.6123957948439,-16.865212797637955,0.06463490426540375,0.06331033259630203,0.2162984162569046,TRUE,TRUE,FALSE
145.6611567007027,-16.865212797637955,0.06085774675011635,0.05810346454381943,0.26331448554992676,TRUE,TRUE,FALSE
145.41735217140882,-16.91397370349673,7.831740076653659e-4,7.831740076653659e-4,0.17464779317378998,FALSE,TRUE,FALSE
145.4661130772676,-16.91397370349673,7.506773108616471e-4,7.506773108616471e-4,0.1674010306596756,FALSE,TRUE,FALSE
145.51487398312636,-16.91397370349673,7.108646677806973e-4,7.108646677806973e-4,0.1585228145122528,FALSE,TRUE,FALSE
145.56363488898515,-16.91397370349673,0.0020940692629665136,0.0017832909943535924,0.17276448011398315,TRUE,TRUE,FALSE
145.6123957948439,-16.91397370349673,0.016752973198890686,0.014955449849367142,0.2515859007835388,TRUE,TRUE,FALSE
145.6611567007027,-16.91397370349673,0.03933710604906082,0.03610551729798317,0.2909584939479828,TRUE,TRUE,FALSE
145.70991760656148,-16.91397370349673,0.016110438853502274,0.01299247331917286,0.2770775854587555,TRUE,TRUE,FALSE
145.41735217140882,-16.962734609355504,7.75064283516258e-4,7.75064283516258e-4,0.17283932864665985,FALSE,TRUE,FALSE
145.4661130772676,-16.962734609355504,7.401129114441574e-4,7.401129114441574e-4,0.16504517197608948,FALSE,TRUE,FALSE
145.51487398312636,-16.962734609355504,7.115394109860063e-4,7.115394109860063e-4,0.1586732715368271,FALSE,TRUE,FALSE
145.56363488898515,-16.962734609355504,0.0011617998825386167,8.913889760151505e-4,0.17280365526676178,FALSE,TRUE,FALSE
145.6123957948439,-16.962734609355504,0.004366870503872633,0.0023727251682430506,0.2609616219997406,TRUE,TRUE,FALSE
145.6611567007027,-16.962734609355504,0.009166281670331955,0.004446089267730713,0.36098310351371765,TRUE,TRUE,FALSE
145.70991760656148,-16.962734609355504,0.008652501739561558,0.003514891257509589,0.3613424599170685,TRUE,TRUE,FALSE
145.75867851242026,-16.962734609355504,0.006463263183832169,0.0028662248514592648,0.30166852474212646,TRUE,TRUE,FALSE
145.36859126555004,-17.01149551521428,8.196008857339621e-4,8.196008857339621e-4,0.1827709823846817,FALSE,TRUE,FALSE
145.41735217140882,-17.01149551521428,7.778902654536068e-4,7.778902654536068e-4,0.17346951365470886,FALSE,TRUE,FALSE
145.4661130772676,-17.01149551521428,7.506500696763396e-4,7.506500696763396e-4,0.1673949658870697,FALSE,TRUE,FALSE
145.51487398312636,-17.01149551521428,8.676111465319991e-4,7.867888198234141e-4,0.1676899790763855,FALSE,TRUE,FALSE
145.56363488898515,-17.01149551521428,0.0020389093551784754,0.0012666044058278203,0.20826396346092224,TRUE,TRUE,FALSE
145.6123957948439,-17.01149551521428,0.004278970416635275,0.0021382407285273075,0.28373485803604126,TRUE,TRUE,FALSE
145.6611567007027,-17.01149551521428,0.01566697470843792,0.004912089556455612,0.3286430835723877,TRUE,TRUE,FALSE
145.70991760656148,-17.01149551521428,0.06231372058391571,0.016121642664074898,0.3937498927116394,TRUE,TRUE,FALSE
145.75867851242026,-17.01149551521428,0.04837576672434807,0.012468259781599045,0.28581127524375916,TRUE,TRUE,FALSE
145.36859126555004,-17.060256421073056,8.237450965680182e-4,8.237450965680182e-4,0.18369515240192413,FALSE,TRUE,FALSE
145.41735217140882,-17.060256421073056,7.942305528558791e-4,7.942305528558791e-4,0.17711341381072998,FALSE,TRUE,FALSE
145.4661130772676,-17.060256421073056,7.78655637986958e-4,7.78655637986958e-4,0.1736401915550232,FALSE,TRUE,FALSE
145.51487398312636,-17.060256421073056,9.961609030142426e-4,8.585709147155285e-4,0.1782442182302475,FALSE,TRUE,FALSE
145.56363488898515,-17.060256421073056,0.002635347656905651,0.0015304199187085032,0.2351425737142563,TRUE,TRUE,FALSE
145.6123957948439,-17.060256421073056,0.004940650425851345,0.0024717417545616627,0.3145034611225128,TRUE,TRUE,FALSE
145.6611567007027,-17.060256421073056,0.023946823552250862,0.011341103352606297,0.3026549220085144,TRUE,TRUE,FALSE
145.70991760656148,-17.060256421073056,0.137100487947464,0.06639058887958527,0.29806655645370483,TRUE,TRUE,FALSE
145.75867851242026,-17.060256421073056,0.2502720057964325,0.1227017343044281,0.2869452238082886,TRUE,TRUE,FALSE
145.36859126555004,-17.10901732693183,8.444932755082846e-4,8.444932755082846e-4,0.18832199275493622,FALSE,TRUE,FALSE
145.41735217140882,-17.10901732693183,8.087191381491721e-4,8.087191381491721e-4,0.180344358086586,FALSE,TRUE,FALSE
145.4661130772676,-17.10901732693183,7.963160169310868e-4,7.963160169310868e-4,0.17757846415042877,FALSE,TRUE,FALSE
145.51487398312636,-17.10901732693183,9.231431176885962e-4,8.421110105700791e-4,0.18000668287277222,FALSE,TRUE,FALSE
145.56363488898515,-17.10901732693183,0.002378704259172082,0.0014398448402062058,0.23089714348316193,TRUE,TRUE,FALSE
145.6123957948439,-17.10901732693183,0.005208475515246391,0.0026042377576231956,0.33057793974876404,TRUE,TRUE,FALSE
145.6611567007027,-17.10901732693183,0.00718953600153327,0.0035954820923507214,0.3078064024448395,TRUE,TRUE,FALSE
145.70991760656148,-17.10901732693183,0.011990366503596306,0.006128470879048109,0.24072006344795227,TRUE,TRUE,FALSE
145.75867851242026,-17.10901732693183,0.018807273358106613,0.00971135776489973,0.15543581545352936,TRUE,TRUE,FALSE
145.36859126555004,-17.157778232790605,8.685683133080602e-4,8.685683133080602e-4,0.1936907172203064,FALSE,TRUE,FALSE
145.41735217140882,-17.157778232790605,8.243795018643141e-4,8.243795018643141e-4,0.18383662402629852,FALSE,TRUE,FALSE
145.4661130772676,-17.157778232790605,8.029759046621621e-4,8.029759046621621e-4,0.179063618183136,FALSE,TRUE,FALSE
145.51487398312636,-17.157778232790605,8.183630998246372e-4,0.00080352777149528265,0.17776158452033997,FALSE,TRUE,FALSE
145.56363488898515,-17.157778232790605,0.0020254941191524267,0.0013030854752287269,0.2211923897266388,TRUE,TRUE,FALSE
145.6123957948439,-17.157778232790605,0.005435975268483162,0.002717987634241581,0.3450171649456024,TRUE,TRUE,FALSE
145.6611567007027,-17.157778232790605,0.005139198619872332,0.002579375868663192,0.32825160026550293,TRUE,TRUE,FALSE
145.70991760656148,-17.157778232790605,0.0036591854877769947,0.001941436785273254,0.267930805683136,TRUE,TRUE,FALSE
145.75867851242026,-17.157778232790605,6.831037462688982e-4,6.831037462688982e-4,0.1523321270942688,FALSE,TRUE,FALSE
145.31983035969128,-17.20653913864938,9.552760166116059e-4,9.552760166116059e-4,0.21302653849124908,FALSE,TRUE,FALSE
145.36859126555004,-17.20653913864938,9.088177466765046e-4,9.088177466765046e-4,0.20266634225845337,FALSE,TRUE,FALSE
145.41735217140882,-17.20653913864938,8.4697175770998e-4,8.4697175770998e-4,0.18887469172477722,FALSE,TRUE,FALSE
145.4661130772676,-17.20653913864938,8.102733409032226e-4,8.102733409032226e-4,0.1806909441947937,FALSE,TRUE,FALSE
145.51487398312636,-17.20653913864938,7.976323249749839e-4,7.976323249749839e-4,0.17787200212478638,FALSE,TRUE,FALSE
145.56363488898515,-17.20653913864938,0.0017762081697583199,0.0012050620280206203,0.21386365592479706,TRUE,TRUE,FALSE
145.6123957948439,-17.20653913864938,0.005532821174710989,0.002773146377876401,0.35331299901008606,TRUE,TRUE,FALSE
145.6611567007027,-17.20653913864938,0.005460711196064949,0.002734047593548894,0.34776511788368225,TRUE,TRUE,FALSE
145.70991760656148,-17.20653913864938,0.0045363218523561954,0.002329901559278369,0.30761587619781494,TRUE,TRUE,FALSE
145.31983035969128,-17.255300044508154,9.92041314020753e-4,9.92041314020753e-4,0.22122518718242645,FALSE,TRUE,FALSE
145.36859126555004,-17.255300044508154,9.467086638323963e-4,9.467086638323963e-4,0.2111160308122635,FALSE,TRUE,FALSE
145.41735217140882,-17.255300044508154,8.817598572932184e-4,8.817598572932184e-4,0.19663242995738983,FALSE,TRUE,FALSE
145.4661130772676,-17.255300044508154,8.3126500248909e-4,8.3126500248909e-4,0.18537208437919617,FALSE,TRUE,FALSE
145.51487398312636,-17.255300044508154,8.126560132950544e-4,8.126560132950544e-4,0.18122227489948273,FALSE,TRUE,FALSE
145.56363488898515,-17.255300044508154,0.0016975866165012121,0.0011831967858597636,0.21443982422351837,TRUE,TRUE,FALSE
145.6123957948439,-17.255300044508154,0.005269162822514772,0.0026783153880387545,0.34838351607322693,TRUE,TRUE,FALSE
145.6611567007027,-17.255300044508154,0.004460984840989113,0.0023370450362563133,0.3171321451663971,TRUE,TRUE,FALSE
145.70991760656148,-17.255300044508154,0.0012498199939727783,9.82713419944048e-4,0.19348642230033875,FALSE,TRUE,FALSE
145.31983035969128,-17.30406095036693,0.0010271284263581038,0.0010271284263581038,0.22904963791370392,FALSE,TRUE,FALSE
145.36859126555004,-17.30406095036693,9.887630585581064e-4,9.887630585581064e-4,0.2204941362142563,FALSE,TRUE,FALSE
145.41735217140882,-17.30406095036693,9.242723463103175e-4,9.242723463103175e-4,0.20611271262168884,FALSE,TRUE,FALSE
145.4661130772676,-17.30406095036693,8.650487288832664e-4,8.650487288832664e-4,0.19290585815906525,FALSE,TRUE,FALSE
145.51487398312636,-17.30406095036693,0.0014332471182569861,0.001087359618395567,0.2092546969652176,TRUE,TRUE,FALSE
145.56363488898515,-17.30406095036693,0.004475849214941263,0.0023586098104715347,0.3225846588611603,TRUE,TRUE,FALSE
145.6123957948439,-17.30406095036693,0.005338916555047035,0.0026965937577188015,0.35276639461517334,TRUE,TRUE,FALSE
145.6611567007027,-17.30406095036693,0.0019380181329324841,0.001306916936300695,0.23081792891025543,TRUE,TRUE,FALSE
145.70991760656148,-17.30406095036693,8.757364703342319e-4,8.539902046322823e-4,0.1883508265018463,FALSE,TRUE,FALSE
145.36859126555004,-17.352821856225706,0.0010223904391750693,0.0010223904391750693,0.22799305617809296,FALSE,TRUE,FALSE
145.41735217140882,-17.352821856225706,9.574705618433654e-4,9.574705618433654e-4,0.21351592242717743,FALSE,TRUE,FALSE
145.4661130772676,-17.352821856225706,8.978982805274427e-4,8.978982805274427e-4,0.20023131370544434,FALSE,TRUE,FALSE
145.51487398312636,-17.352821856225706,0.0028786431066691875,0.0014854543842375278,0.23824939131736755,TRUE,TRUE,FALSE
145.56363488898515,-17.352821856225706,0.010927249677479267,0.004005755297839642,0.42338991165161133,TRUE,TRUE,FALSE
145.6123957948439,-17.352821856225706,0.00785281602293253,0.0033019413240253925,0.3888348937034607,TRUE,TRUE,FALSE
145.6611567007027,-17.352821856225706,0.0019427693914622068,0.0013249211478978395,0.23610596358776093,TRUE,TRUE,FALSE
145.70991760656148,-17.352821856225706,8.734430884942412e-4,8.734430884942412e-4,0.19477780163288116,FALSE,TRUE,FALSE
145.41735217140882,-17.40158276208448,9.786490118131042e-4,9.786490118131042e-4,0.2182387113571167,FALSE,TRUE,FALSE
145.4661130772676,-17.40158276208448,9.269381407648325e-4,9.269381407648325e-4,0.2067071944475174,FALSE,TRUE,FALSE
145.51487398312636,-17.40158276208448,0.0010408882517367601,9.447283810004592e-4,0.20435792207717896,FALSE,TRUE,FALSE
145.56363488898515,-17.40158276208448,0.0015366460429504514,0.001100020483136177,0.21598346531391144,TRUE,TRUE,FALSE
145.6123957948439,-17.40158276208448,0.0014530870830640197,0.0010851442348212004,0.21508796513080597,TRUE,TRUE,FALSE
145.6611567007027,-17.40158276208448,9.824199369177222e-4,9.294307674281299e-4,0.20217281579971313,FALSE,TRUE,FALSE
145.70991760656148,-17.40158276208448,8.869044831953943e-4,8.869044831953943e-4,0.19777968525886536,FALSE,TRUE,FALSE
145.41735217140882,-17.450343667943255,0.001001947675831616,0.001001947675831616,0.22343431413173676,FALSE,TRUE,FALSE
145.4661130772676,-17.450343667943255,9.557433659210801e-4,9.557433659210801e-4,0.21313075721263885,FALSE,TRUE,FALSE
145.51487398312636,-17.450343667943255,9.406013414263725e-4,9.406013414263725e-4,0.2097540944814682,FALSE,TRUE,FALSE
145.56363488898515,-17.450343667943255,9.287463617511094e-4,9.287463617511094e-4,0.2071104347705841,FALSE,TRUE,FALSE
145.6123957948439,-17.450343667943255,9.086843347176909e-4,9.086843347176909e-4,0.20263659954071045,FALSE,TRUE,FALSE
145.6611567007027,-17.450343667943255,8.999228593893349e-4,8.999228593893349e-4,0.20068277418613434,FALSE,TRUE,FALSE
145.70991760656148,-17.450343667943255,9.021211299113929e-4,9.021211299113929e-4,0.20117300748825073,FALSE,TRUE,FALSE
145.4661130772676,-17.49910457380203,0.0010045904200524092,0.0010045904200524092,0.22402366995811462,FALSE,TRUE,FALSE
145.51487398312636,-17.49910457380203,9.844921296462417e-4,9.844921296462417e-4,0.2195417284965515,FALSE,TRUE,FALSE
145.56363488898515,-17.49910457380203,9.541381732560694e-4,9.541381732560694e-4,0.21277280151844025,FALSE,TRUE,FALSE
145.6123957948439,-17.49910457380203,9.265413391403854e-4,9.265413391403854e-4,0.20661871135234833,FALSE,TRUE,FALSE
145.6611567007027,-17.49910457380203,9.211316355504096e-4,9.211316355504096e-4,0.2054123431444168,FALSE,TRUE,FALSE
145.70991760656148,-17.49910457380203,9.287857101298869e-4,9.287857101298869e-4,0.2071191966533661,FALSE,TRUE,FALSE
145.51487398312636,-17.547865479660807,0.0010055387392640114,0.0010055387392640114,0.22423513233661652,FALSE,TRUE,FALSE
145.56363488898515,-17.547865479660807,9.858198463916779e-4,9.858198463916779e-4,0.21983781456947327,FALSE,TRUE,FALSE
145.6123957948439,-17.547865479660807,9.721281821839511e-4,9.721281821839511e-4,0.21678456664085388,FALSE,TRUE,FALSE
145.6611567007027,-17.547865479660807,9.616840980015695e-4,9.616840980015695e-4,0.21445554494857788,FALSE,TRUE,FALSE
145.70991760656148,-17.547865479660807,9.607608080841601e-4,9.607608080841601e-4,0.2142496556043625,FALSE,TRUE,FALSE
145.51487398312636,-17.59662638551958,0.0010389145463705063,0.0010389145463705063,0.23167791962623596,FALSE,TRUE,FALSE
145.56363488898515,-17.59662638551958,0.0010479160118848085,0.0010479160118848085,0.23368525505065918,FALSE,TRUE,FALSE
145.6123957948439,-17.59662638551958,0.0010389956878498197,0.0010389956878498197,0.23169603943824768,FALSE,TRUE,FALSE
145.6611567007027,-17.59662638551958,0.0010161888785660267,0.0010161888785660267,0.22661010921001434,FALSE,TRUE,FALSE
145.70991760656148,-17.59662638551958,9.969708044081926e-4,9.969708044081926e-4,0.2223244607448578,FALSE,TRUE,FALSE
145.41735217140882,-17.645387291378356,0.12727926671504974,0.12727926671504974,0.2545585334300995,TRUE,TRUE,FALSE
145.56363488898515,-17.645387291378356,0.001124815782532096,0.001124815782532096,0.2508338987827301,FALSE,TRUE,FALSE
145.6123957948439,-17.645387291378356,0.001112000085413456,0.001112000085413456,0.24797601997852325,FALSE,TRUE,FALSE
145.6611567007027,-17.645387291378356,0.0010837066220119596,0.0010837066220119596,0.24166655540466309,FALSE,TRUE,FALSE
145.70991760656148,-17.645387291378356,0.0010481805074959993,0.0010481805074959993,0.23374423384666443,FALSE,TRUE,FALSE
145.6123957948439,-17.69414819723713,0.0011858928482979536,0.0011858928482979536,0.26445409655570984,FALSE,TRUE,FALSE
145.6611567007027,-17.69414819723713,0.0011586329201236367,0.0011586329201236367,0.2583751380443573,FALSE,TRUE,FALSE
145.70991760656148,-17.69414819723713,0.0011226737406104803,0.0011226737406104803,0.2503562271595001,FALSE,TRUE,FALSE
145.6123957948439,-17.742909103095904,0.0012682583183050156,0.0012682583183050156,0.2828215956687927,FALSE,TRUE,FALSE
145.6611567007027,-17.742909103095904,0.001241773017682135,0.001241773017682135,0.27691537141799927,FALSE,TRUE,FALSE
145.70991760656148,-17.742909103095904,0.0012081917375326157,0.0012081917375326157,0.26942676305770874,FALSE,TRUE,FALSE
145.6611567007027,-17.791670008954682,0.0013136937050148845,0.0013136937050148845,0.2929536700248718,FALSE,TRUE,FALSE
145.70991760656148,-17.791670008954682,0.0012987382942810655,0.0012987382942810655,0.2896186411380768,FALSE,TRUE,FALSE
145.70991760656148,-17.840430914813457,0.0013636886142194271,0.0013636886142194271,0.3041025698184967,TRUE,TRUE,FALSE
146.49009210030187,-19.205736278859156,0.05501105636358261,0.05501105636358261,0.1751815676689148,TRUE,TRUE,FALSE
146.53885300616065,-19.205736278859156,0.12030806392431259,0.12030806392431259,0.170625239610672,TRUE,TRUE,FALSE
146.78265753545452,-19.352018996435483,0.15085121989250183,0.15085121989250183,0.15085121989250183,TRUE,TRUE,FALSE
132.7882775539861,-22.52147787725586,2.592074451968074e-5,2.592074451968074e-5,0.7557970285415649,FALSE,FALSE,FALSE
132.7882775539861,-22.570238783114636,2.54700116784079e-5,2.54700116784079e-5,0.74265456199646,FALSE,FALSE,FALSE
132.83703845984485,-22.570238783114636,2.4984359697555192e-5,2.4984359697555192e-5,0.7284939289093018,FALSE,FALSE,FALSE
132.7882775539861,-22.61899968897341,2.5187608116539195e-5,2.5187608116539195e-5,0.7344202995300293,FALSE,FALSE,FALSE
132.83703845984485,-22.61899968897341,2.44837374339113e-5,2.44837374339113e-5,0.7138967514038086,FALSE,FALSE,FALSE
132.88579936570363,-22.61899968897341,2.3981343474588357e-5,2.3981343474588357e-5,0.6992480158805847,FALSE,FALSE,FALSE
132.7882775539861,-22.667760594832185,2.4969973310362548e-5,2.4969973310362548e-5,0.7280744314193726,FALSE,FALSE,FALSE
132.83703845984485,-22.667760594832185,2.424079502816312e-5,2.424079502816312e-5,0.7068130373954773,FALSE,FALSE,FALSE
132.88579936570363,-22.667760594832185,2.377013151999563e-5,2.377013151999563e-5,0.6930894255638123,FALSE,FALSE,FALSE
131.1791676606465,-22.71652150069096,1.914314489113167e-4,1.914314489113167e-4,0.9466285109519958,FALSE,FALSE,FALSE
132.7882775539861,-22.71652150069096,2.4808898160699755e-5,2.4808898160699755e-5,0.7233778238296509,FALSE,FALSE,FALSE
132.83703845984485,-22.71652150069096,2.4076423869701102e-5,2.4076423869701102e-5,0.7020203471183777,FALSE,FALSE,FALSE
132.88579936570363,-22.71652150069096,2.330807546968572e-5,2.330807546968572e-5,0.6796168684959412,FALSE,FALSE,FALSE
132.93456027156242,-22.71652150069096,2.2806103515904397e-5,2.2806103515904397e-5,0.6649803519248962,FALSE,FALSE,FALSE
132.7882775539861,-22.765282406549737,2.4700764697627164e-5,2.4700764697627164e-5,0.720224916934967,FALSE,FALSE,FALSE
132.83703845984485,-22.765282406549737,2.3969852918526158e-5,2.3969852918526158e-5,0.6989129781723022,FALSE,FALSE,FALSE
132.88579936570363,-22.765282406549737,2.320224120921921e-5,2.320224120921921e-5,0.6765308976173401,FALSE,FALSE,FALSE
132.93456027156242,-22.765282406549737,2.2619722585659474e-5,2.2619722585659474e-5,0.6595458388328552,FALSE,FALSE,FALSE
132.7882775539861,-22.814043312408508,2.4626699087093584e-5,2.4626699087093584e-5,0.7180652618408203,FALSE,FALSE,FALSE
132.83703845984485,-22.814043312408508,2.388573921052739e-5,2.388573921052739e-5,0.6964603662490845,FALSE,FALSE,FALSE
132.88579936570363,-22.814043312408508,2.310099262103904e-5,2.310099262103904e-5,0.6735787391662598,FALSE,FALSE,FALSE
132.93456027156242,-22.814043312408508,2.2280337361735292e-5,2.2280337361735292e-5,0.6496500372886658,FALSE,FALSE,FALSE
132.98332117742117,-22.814043312408508,2.161220254492946e-5,2.161220254492946e-5,0.6301685571670532,FALSE,FALSE,FALSE
132.7882775539861,-22.862804218267286,2.455489811836742e-5,2.455489811836742e-5,0.7159716486930847,FALSE,FALSE,FALSE
132.83703845984485,-22.862804218267286,2.380072692176327e-5,2.380072692176327e-5,0.6939815878868103,FALSE,FALSE,FALSE
132.88579936570363,-22.862804218267286,2.300192318216432e-5,2.300192318216432e-5,0.6706900596618652,FALSE,FALSE,FALSE
