x,y,WE_sr_ex_sampbias_corrected,CWE_sr_ex_sampbias_corrected,richness_sr_ex_sampbias_corrected,WE_perc,CWE_perc,rich_perc
143.22314341934197,-12.769293080136922,0.13779428601264954,0.13779428601264954,0.9520794749259949,TRUE,TRUE,FALSE
143.27190432607281,-12.769293080136922,0.4417708218097687,0.4417708218097687,0.9512770771980286,TRUE,TRUE,FALSE
130.93539492317058,-12.818053986867762,0.0022520599886775017,0.0022520599886775017,0.2499786615371704,FALSE,FALSE,FALSE
130.9841558299014,-12.818053986867762,0.002170570893213153,0.002170570893213153,0.240933358669281,FALSE,FALSE,FALSE
131.03291673663225,-12.818053986867762,0.0021403469145298004,0.0021403469145298004,0.2312716841697693,FALSE,FALSE,FALSE
131.0816776433631,-12.818053986867762,0.002064954023808241,0.002064954023808241,0.2230510264635086,FALSE,FALSE,FALSE
131.1304385500939,-12.818053986867762,0.0020195927936583757,0.0020195927936583757,0.21815121173858643,FALSE,FALSE,FALSE
131.17919945682476,-12.818053986867762,0.0020892734173685312,0.0020892734173685312,0.22567793726921082,FALSE,FALSE,FALSE
131.2279603635556,-12.818053986867762,0.002257309155538678,0.002257309155538678,0.24382871389389038,FALSE,FALSE,FALSE
131.27672127028643,-12.818053986867762,0.0024096134584397078,0.0024096134584397078,0.2602802515029907,FALSE,FALSE,FALSE
131.32548217701728,-12.818053986867762,0.0014120771083980799,0.0014120771083980799,0.2710421085357666,FALSE,FALSE,FALSE
130.93539492317058,-12.866814893598601,0.0023213610984385014,0.0023213610984385014,0.2576710879802704,FALSE,FALSE,FALSE
130.9841558299014,-12.866814893598601,0.0022709837649017572,0.0022709837649017572,0.25207918882369995,FALSE,FALSE,FALSE
131.03291673663225,-12.866814893598601,0.0022209344897419214,0.0022209344897419214,0.24238689243793488,FALSE,FALSE,FALSE
131.0816776433631,-12.866814893598601,0.002162671647965908,0.002162671647965908,0.233606219291687,FALSE,FALSE,FALSE
131.1304385500939,-12.866814893598601,0.0021127352956682444,0.0021127352956682444,0.22821223735809326,FALSE,FALSE,FALSE
131.17919945682476,-12.866814893598601,0.002180361421778798,0.002180361421778798,0.23551702499389648,FALSE,FALSE,FALSE
131.2279603635556,-12.866814893598601,0.002329491311684251,0.002329491311684251,0.251625657081604,FALSE,FALSE,FALSE
131.27672127028643,-12.866814893598601,0.002437723334878683,0.002437723334878683,0.2633166015148163,FALSE,FALSE,FALSE
130.9841558299014,-12.915575800329439,0.0023787321988493204,0.0023787321988493204,0.2640392482280731,FALSE,FALSE,FALSE
131.03291673663225,-12.915575800329439,0.002289585303515196,0.002289585303515196,0.25411587953567505,FALSE,FALSE,FALSE
131.0816776433631,-12.915575800329439,0.0022663543932139874,0.0022663543932139874,0.24480576813220978,FALSE,FALSE,FALSE
131.1304385500939,-12.915575800329439,0.0022121237125247717,0.0022121237125247717,0.23894791305065155,FALSE,FALSE,FALSE
131.17919945682476,-12.915575800329439,0.002259876113384962,0.002259876113384962,0.2441059947013855,FALSE,FALSE,FALSE
131.2279603635556,-12.915575800329439,0.002358116442337632,0.002358116442337632,0.2547176778316498,FALSE,FALSE,FALSE
130.9841558299014,-12.964336707060278,0.002493067644536495,0.002493067644536495,0.276730477809906,FALSE,FALSE,FALSE
131.03291673663225,-12.964336707060278,0.002401072531938553,0.002401072531938553,0.2664324939250946,FALSE,FALSE,FALSE
131.0816776433631,-12.964336707060278,0.0023759878240525723,0.0023759878240525723,0.25664809346199036,FALSE,FALSE,FALSE
131.1304385500939,-12.964336707060278,0.0023109097965061665,0.0023109097965061665,0.2496185153722763,FALSE,FALSE,FALSE
131.17919945682476,-12.964336707060278,0.0022983115632086992,0.0022983115632086992,0.24825769662857056,FALSE,FALSE,FALSE
131.03291673663225,-13.013097613791118,0.002511668484658003,0.002511668484658003,0.2786445617675781,FALSE,FALSE,FALSE
131.0816776433631,-13.013097613791118,0.0024905651807785034,0.0024905651807785034,0.26902443170547485,FALSE,FALSE,FALSE
131.03291673663225,-13.061858520521957,0.0025990933645516634,0.0025990933645516634,0.2884155809879303,FALSE,FALSE,FALSE
141.71155531068595,-13.35442396090699,0,0,0.942186176776886,FALSE,FALSE,FALSE
143.17438251261115,-14.18335937533125,0.46958816051483154,0.46958816051483154,0.9391763210296631,TRUE,TRUE,FALSE
143.6132306731887,-14.768490256101318,0.4620533585548401,0.4620533585548401,0.9241067171096802,TRUE,TRUE,FALSE
126.8394787577801,-14.866012069562995,0.9809607267379761,0.9809607267379761,0.9809607267379761,TRUE,TRUE,FALSE
144.1496006472279,-15.10981660321719,0.010334878228604794,0.010334878228604794,0.8577949404716492,FALSE,FALSE,FALSE
144.19836155395876,-15.10981660321719,0.010309689678251743,0.010309689678251743,0.8557042479515076,FALSE,FALSE,FALSE
144.24712246068958,-15.10981660321719,0.010280407965183258,0.010280407965183258,0.8532739281654358,FALSE,FALSE,FALSE
144.24712246068958,-15.158577509948028,0.01012550387531519,0.01012550387531519,0.8404168486595154,FALSE,FALSE,FALSE
144.29588336742043,-15.158577509948028,0.010073172859847546,0.010073172859847546,0.8360733985900879,FALSE,FALSE,FALSE
144.34464427415128,-15.158577509948028,0.009990149177610874,0.009990149177610874,0.8291824460029602,FALSE,FALSE,FALSE
144.34464427415128,-15.207338416678867,0.0098950807005167,0.0098950807005167,0.8212917447090149,FALSE,FALSE,FALSE
144.3934051808821,-15.207338416678867,0.009782764129340649,0.009782764129340649,0.8119693994522095,FALSE,FALSE,FALSE
144.44216608761295,-15.207338416678867,0.009647315368056297,0.009647315368056297,0.8007272481918335,FALSE,FALSE,FALSE
144.4909269943438,-15.207338416678867,0.009499860927462578,0.009499860927462578,0.788488507270813,FALSE,FALSE,FALSE
144.53968790107461,-15.256099323409707,0.009248873218894005,0.009248873218894005,0.7676565051078796,FALSE,FALSE,FALSE
144.58844880780546,-15.256099323409707,0.00918811745941639,0.00918811745941639,0.7626137733459473,FALSE,FALSE,FALSE
144.58844880780546,-15.304860230140545,0.008965464308857918,0.008965464308857918,0.7441335320472717,FALSE,FALSE,FALSE
144.6372097145363,-15.304860230140545,0.008883298374712467,0.008883298374712467,0.7373137474060059,FALSE,FALSE,FALSE
144.68597062126713,-15.304860230140545,0.008796134032309055,0.008796134032309055,0.7300791144371033,FALSE,FALSE,FALSE
144.6372097145363,-15.353621136871384,0.008706590160727501,0.008706590160727501,0.7226470112800598,FALSE,FALSE,FALSE
144.68597062126713,-15.353621136871384,0.008609794080257416,0.008609794080257416,0.7146129012107849,FALSE,FALSE,FALSE
144.73473152799798,-15.353621136871384,0.008511440828442574,0.008511440828442574,0.7064496278762817,FALSE,FALSE,FALSE
144.68597062126713,-15.402382043602223,0.008482162840664387,0.008482162840664387,0.7040195465087891,FALSE,FALSE,FALSE
144.73473152799798,-15.402382043602223,0.008362354710698128,0.008362354710698128,0.6940754652023315,FALSE,FALSE,FALSE
144.78349243472883,-15.402382043602223,0.008191223256289959,0.008191223256289959,0.6798715591430664,FALSE,FALSE,FALSE
144.83225334145965,-15.402382043602223,0.008015739731490612,0.008015739731490612,0.6653063893318176,FALSE,FALSE,FALSE
145.027296968383,-15.402382043602223,0.11662822961807251,0.11662822961807251,0.5831411480903625,TRUE,TRUE,FALSE
144.83225334145965,-15.451142950333061,0.007790467236191034,0.007790467236191034,0.6466087698936462,FALSE,FALSE,FALSE
144.8810142481905,-15.451142950333061,0.0076070260256528854,0.0076070260256528854,0.6313831806182861,FALSE,FALSE,FALSE
144.8810142481905,-15.4999038570639,0.007343475706875324,0.007343475706875324,0.6095085144042969,FALSE,FALSE,FALSE
144.92977515492134,-15.4999038570639,0.007184759248048067,0.007184759248048067,0.5963350534439087,FALSE,FALSE,FALSE
145.17357968857553,-15.4999038570639,0.10607778280973434,0.10607778280973434,0.4826539158821106,TRUE,TRUE,FALSE
145.22234059530638,-15.4999038570639,0.10617634654045105,0.0746740996837616,0.7697728276252747,TRUE,TRUE,FALSE
144.8810142481905,-15.54866476379474,0.007107159588485956,0.007107159588485956,0.5898942947387695,FALSE,FALSE,FALSE
144.92977515492134,-15.54866476379474,0.006884319242089987,0.006884319242089987,0.5713984966278076,FALSE,FALSE,FALSE
144.97853606165216,-15.54866476379474,0.006709483917802572,0.006709483917802572,0.5568872094154358,FALSE,FALSE,FALSE
145.22234059530638,-15.54866476379474,0.10439591109752655,0.07919830083847046,0.7042996883392334,TRUE,TRUE,FALSE
144.92977515492134,-15.597425670525578,0.006656034849584103,0.006656034849584103,0.5524508953094482,FALSE,FALSE,FALSE
144.97853606165216,-15.597425670525578,0.0064193070866167545,0.0064193070866167545,0.5328025221824646,FALSE,FALSE,FALSE
145.027296968383,-15.597425670525578,0.00627914210781455,0.00627914210781455,0.5211688280105591,FALSE,FALSE,FALSE
145.22234059530638,-15.597425670525578,0.06478322297334671,0.060778841376304626,0.5000895261764526,TRUE,TRUE,FALSE
145.2711015020372,-15.597425670525578,0.039760127663612366,0.036658111959695816,0.4926859140396118,TRUE,TRUE,FALSE
145.31986240876805,-15.597425670525578,0.035788118839263916,0.035788118839263916,0.4652455449104309,TRUE,TRUE,FALSE
144.97853606165216,-15.646186577256419,0.006220112554728985,0.006220112554728985,0.5162693858146667,FALSE,FALSE,FALSE
145.027296968383,-15.646186577256419,0.005969962105154991,0.005969962105154991,0.4955068826675415,FALSE,FALSE,FALSE
145.07605787511386,-15.646186577256419,0.0057181124575436115,0.0057181124575436115,0.4746033251285553,FALSE,FALSE,FALSE
145.31986240876805,-15.646186577256419,0.03488738834857941,0.03488738834857941,0.4535360038280487,TRUE,TRUE,FALSE
145.027296968383,-15.694947483987256,0.00581806804984808,0.00581806804984808,0.48289966583251953,FALSE,FALSE,FALSE
145.07605787511386,-15.694947483987256,0.00565074197947979,0.00565074197947979,0.4690115749835968,FALSE,FALSE,FALSE
145.12481878184468,-15.694947483987256,0.005485521163791418,0.005485521163791418,0.4552982747554779,FALSE,FALSE,FALSE
145.22234059530638,-15.694947483987256,0,0,0.44139188528060913,FALSE,FALSE,FALSE
145.31986240876805,-15.694947483987256,0.034188006073236465,0.034188006073236465,0.4431418478488922,TRUE,TRUE,FALSE
145.07605787511386,-15.743708390718094,0.0056127337738871574,0.0056127337738871574,0.4658569097518921,FALSE,FALSE,FALSE
145.12481878184468,-15.743708390718094,0.005503169260919094,0.005503169260919094,0.4567630887031555,FALSE,FALSE,FALSE
145.22234059530638,-15.743708390718094,9.694670443423092e-4,9.694670443423092e-4,0.43963760137557983,FALSE,FALSE,FALSE
145.2711015020372,-15.743708390718094,0.003401575842872262,0.003401575842872262,0.4375714957714081,FALSE,FALSE,FALSE
145.31986240876805,-15.743708390718094,0.028168268501758575,0.028168268501758575,0.43809252977371216,TRUE,TRUE,FALSE
145.12481878184468,-15.792469297448935,0.005514010787010193,0.005514010787010193,0.4576629102230072,FALSE,FALSE,FALSE
145.17357968857553,-15.792469297448935,0.006032147910445929,0.006032147910445929,0.4487030804157257,FALSE,FALSE,FALSE
145.22234059530638,-15.792469297448935,0.02544863522052765,0.02543596178293228,0.44197285175323486,TRUE,TRUE,FALSE
145.2711015020372,-15.792469297448935,0.01900516450405121,0.006316971965134144,0.7178032994270325,FALSE,FALSE,FALSE
145.31986240876805,-15.792469297448935,0.004399422090500593,0.004399422090500593,0.4348088204860687,FALSE,FALSE,FALSE
145.12481878184468,-15.841230204179773,0.005522589199244976,0.005522589199244976,0.45837491750717163,FALSE,FALSE,FALSE
145.17357968857553,-15.841230204179773,0.005993786733597517,0.003661947790533304,0.7924239635467529,FALSE,FALSE,FALSE
145.22234059530638,-15.841230204179773,0.317313015460968,0.315755158662796,0.6474436521530151,TRUE,TRUE,FALSE
145.2711015020372,-15.841230204179773,0.1132499948143959,0.059700608253479004,1.8886734247207642,TRUE,TRUE,TRUE
145.17357968857553,-15.889991110910612,0.007576696574687958,0.00698085967451334,0.48649612069129944,FALSE,FALSE,FALSE
145.22234059530638,-15.889991110910612,0.012336205691099167,0.0045224339701235294,1.4005173444747925,FALSE,FALSE,TRUE
145.2711015020372,-15.889991110910612,0.011389548890292645,0.002847387222573161,1.7396268844604492,FALSE,FALSE,TRUE
145.17357968857553,-15.938752017641452,0.012713330797851086,0.006713774986565113,0.8504654765129089,FALSE,FALSE,FALSE
145.22234059530638,-15.938752017641452,0.01353621669113636,0.004864668473601341,1.3437082767486572,FALSE,FALSE,TRUE
145.2711015020372,-15.938752017641452,0.01198598463088274,0.003150351345539093,1.681939959526062,FALSE,FALSE,TRUE
145.31986240876805,-15.938752017641452,0.007250240072607994,0.002769687445834279,1.1294690370559692,FALSE,FALSE,TRUE
145.17357968857553,-15.98751292437229,0.007776568178087473,0.005318949464708567,0.7065730690956116,FALSE,FALSE,FALSE
145.22234059530638,-15.98751292437229,0.011339729651808739,0.004540376365184784,1.1018861532211304,FALSE,FALSE,TRUE
145.2711015020372,-15.98751292437229,0.012310070917010307,0.003832802874967456,1.4341809749603271,FALSE,FALSE,TRUE
145.31986240876805,-15.98751292437229,0.009402786381542683,0.003201297949999571,1.2549457550048828,FALSE,FALSE,TRUE
145.3686233154989,-15.98751292437229,0.005890668369829655,0.003161781467497349,0.7629318833351135,FALSE,FALSE,FALSE
145.12481878184468,-16.03627383110313,0.007306024897843599,0.006106180138885975,0.5875139236450195,FALSE,FALSE,FALSE
145.17357968857553,-16.03627383110313,0.008565654046833515,0.004282827023416758,0.9031556248664856,FALSE,FALSE,FALSE
145.22234059530638,-16.03627383110313,0.009938297793269157,0.0044413679279387,0.9849615693092346,FALSE,FALSE,FALSE
145.2711015020372,-16.03627383110313,0.01101147010922432,0.004085827153176069,1.1683355569839478,FALSE,FALSE,TRUE
145.31986240876805,-16.03627383110313,0.010604923591017723,0.003534974530339241,1.2656329870224,FALSE,FALSE,TRUE
145.3686233154989,-16.03627383110313,0.007324417121708393,0.0030129295773804188,0.9755555987358093,FALSE,FALSE,FALSE
145.07605787511386,-16.08503473783397,0.006089924834668636,0.006015600636601448,0.4613058865070343,FALSE,FALSE,FALSE
145.12481878184468,-16.08503473783397,0.008303841575980186,0.0067062643356621265,0.6199625134468079,FALSE,FALSE,FALSE
145.17357968857553,-16.08503473783397,0.008777079172432423,0.004388539586216211,0.8892952799797058,FALSE,FALSE,FALSE
145.22234059530638,-16.08503473783397,0.008542443625628948,0.004271221812814474,0.865522027015686,FALSE,FALSE,FALSE
145.2711015020372,-16.08503473783397,0.00894488301128149,0.003943773452192545,0.9634686708450317,FALSE,FALSE,FALSE
145.31986240876805,-16.08503473783397,0.010217592120170593,0.0032093520276248455,1.3132174015045166,FALSE,FALSE,TRUE
145.3686233154989,-16.08503473783397,0.012113162316381931,0.002955786185339093,1.5848236083984375,FALSE,FALSE,TRUE
145.4173842222297,-16.08503473783397,0.009915567003190517,0.002067927736788988,1.2345751523971558,FALSE,FALSE,TRUE
145.46614512896056,-16.08503473783397,0,0,0.3831616938114166,FALSE,FALSE,FALSE
145.027296968383,-16.133795644564806,0.005669757258147001,0.005669757258147001,0.4482819736003876,FALSE,FALSE,FALSE
145.07605787511386,-16.133795644564806,0.006758133415132761,0.005597569979727268,0.6319477558135986,FALSE,FALSE,FALSE
145.12481878184468,-16.133795644564806,0.008041604422032833,0.0040208022110164165,0.8815599083900452,FALSE,FALSE,FALSE
145.17357968857553,-16.133795644564806,0.008472858928143978,0.004236429464071989,0.858471691608429,FALSE,FALSE,FALSE
145.22234059530638,-16.133795644564806,0.00781177869066596,0.004045885521918535,0.7946888208389282,FALSE,FALSE,FALSE
145.2711015020372,-16.133795644564806,0.005502762272953987,0.0035216142423450947,0.6227406859397888,FALSE,FALSE,FALSE
145.31986240876805,-16.133795644564806,0.007050082087516785,0.0026332528796046972,1.0260365009307861,FALSE,FALSE,TRUE
145.3686233154989,-16.133795644564806,0.012247779406607151,0.0030250931158661842,1.5088146924972534,FALSE,FALSE,TRUE
145.4173842222297,-16.133795644564806,0.019303778186440468,0.004795127548277378,1.4603641033172607,FALSE,FALSE,TRUE
144.97853606165216,-16.182556551295647,0.005620189011096954,0.005620189011096954,0.4468992352485657,FALSE,FALSE,FALSE
145.027296968383,-16.182556551295647,0.006490027066320181,0.005923197604715824,0.5048633813858032,FALSE,FALSE,FALSE
145.07605787511386,-16.182556551295647,0.022767607122659683,0.006476337555795908,1.3409045934677124,TRUE,FALSE,TRUE
145.12481878184468,-16.182556551295647,0.008928189054131508,0.004148379899561405,0.8740918040275574,FALSE,FALSE,FALSE
145.17357968857553,-16.182556551295647,0.008059656247496605,0.0040298281237483025,0.8166391849517822,FALSE,FALSE,FALSE
145.22234059530638,-16.182556551295647,0.007525854278355837,0.003832469694316387,0.7641095519065857,FALSE,FALSE,FALSE
145.2711015020372,-16.182556551295647,0.0034409728832542896,0.0032409685663878918,0.40396350622177124,FALSE,FALSE,FALSE
145.31986240876805,-16.182556551295647,0.022286010906100273,0.0200588908046484,0.7010979652404785,FALSE,TRUE,FALSE
145.3686233154989,-16.182556551295647,0.1375955492258072,0.1348857879638672,0.5408188104629517,TRUE,TRUE,FALSE
145.4173842222297,-16.182556551295647,0.01989908143877983,0.006633027456700802,1.0252602100372314,FALSE,FALSE,TRUE
144.97853606165216,-16.231317458026485,0.006262029521167278,0.006262029521167278,0.43677037954330444,FALSE,FALSE,FALSE
145.027296968383,-16.231317458026485,0.007344513665884733,0.004414047580212355,0.749688446521759,FALSE,FALSE,FALSE
145.07605787511386,-16.231317458026485,0.039201341569423676,0.010668933391571045,1.2707219123840332,TRUE,FALSE,TRUE
145.12481878184468,-16.231317458026485,0.012900791130959988,0.005022229161113501,0.8746672868728638,FALSE,FALSE,FALSE
145.17357968857553,-16.231317458026485,0.007610934320837259,0.0038054671604186296,0.7711412906646729,FALSE,FALSE,FALSE
145.22234059530638,-16.231317458026485,0.007236834149807692,0.003618417074903846,0.7332373857498169,FALSE,FALSE,FALSE
145.2711015020372,-16.231317458026485,0.00320601393468678,0.0031083705835044384,0.35922080278396606,FALSE,FALSE,FALSE
145.31986240876805,-16.231317458026485,0.004734884947538376,0.002501067006960511,0.6742548942565918,FALSE,FALSE,FALSE
145.3686233154989,-16.231317458026485,0.010072519071400166,0.004274035803973675,0.9689684510231018,FALSE,FALSE,FALSE
145.4173842222297,-16.231317458026485,0.018503576517105103,0.0060213287360966206,0.9835582375526428,FALSE,FALSE,FALSE
144.97853606165216,-16.280078364757323,0.005795558448880911,0.005795558448880911,0.4144139289855957,FALSE,FALSE,FALSE
145.027296968383,-16.280078364757323,0.006700512021780014,0.004336872138082981,0.6642910242080688,FALSE,FALSE,FALSE
145.07605787511386,-16.280078364757323,0.007233638782054186,0.003616819391027093,0.778843343257904,FALSE,FALSE,FALSE
145.12481878184468,-16.280078364757323,0.0073822191916406155,0.0036911095958203077,0.7561333179473877,FALSE,FALSE,FALSE
145.17357968857553,-16.280078364757323,0.007172175217419863,0.0035860876087099314,0.7266861796379089,FALSE,FALSE,FALSE
145.22234059530638,-16.280078364757323,0.006796225905418396,0.003398112952709198,0.6885949373245239,FALSE,FALSE,FALSE
145.2711015020372,-16.280078364757323,0.003403156530112028,0.0029395795427262783,0.373088002204895,FALSE,FALSE,FALSE
145.31986240876805,-16.280078364757323,0.003946621436625719,0.0021116193383932114,0.5919526219367981,FALSE,FALSE,FALSE
145.3686233154989,-16.280078364757323,0.0056699058040976524,0.0028349529020488262,0.6025652289390564,FALSE,FALSE,FALSE
145.4173842222297,-16.280078364757323,0.017186608165502548,0.004324302542954683,1.1829968690872192,FALSE,FALSE,TRUE
144.97853606165216,-16.328839271488164,0.004841316025704145,0.004841316025704145,0.3884095549583435,FALSE,FALSE,FALSE
145.027296968383,-16.328839271488164,0.005877041723579168,0.004036793485283852,0.582025945186615,FALSE,FALSE,FALSE
145.07605787511386,-16.328839271488164,0.006963528227061033,0.0034817641135305166,0.7305216193199158,FALSE,FALSE,FALSE
145.12481878184468,-16.328839271488164,0.007003016769886017,0.0035015083849430084,0.7095469832420349,FALSE,FALSE,FALSE
145.17357968857553,-16.328839271488164,0.006761983502656221,0.0033809917513281107,0.685125470161438,FALSE,FALSE,FALSE
145.22234059530638,-16.328839271488164,0.006392488721758127,0.0031962443608790636,0.6476881504058838,FALSE,FALSE,FALSE
145.2711015020372,-16.328839271488164,0.003558306721970439,0.0027778809890151024,0.3833421766757965,FALSE,FALSE,FALSE
