x,y,WE_sr_hum_obs_sampbias_corrected,CWE_sr_hum_obs_sampbias_corrected,richness_sr_hum_obs_sampbias_corrected,WE_perc,CWE_perc,rich_perc
116.06159964439692,-32.70971632652606,0,0,0.18151938915252686,FALSE,FALSE,FALSE
116.11034325275267,-32.70971632652606,0,0,0.19376061856746674,FALSE,FALSE,FALSE
116.1590868611084,-32.70971632652606,0,0,0.21678443253040314,FALSE,FALSE,FALSE
116.20783046946416,-32.70971632652606,0,0,0.29270240664482117,FALSE,FALSE,FALSE
116.25657407781989,-32.70971632652606,0,0,0.4278469979763031,FALSE,FALSE,FALSE
116.11034325275267,-32.758459934881806,0,0,0.20177075266838074,FALSE,FALSE,FALSE
116.1590868611084,-32.758459934881806,0,0,0.21367479860782623,FALSE,FALSE,FALSE
116.20783046946416,-32.758459934881806,0,0,0.2271033227443695,FALSE,FALSE,FALSE
150.1333818850616,-32.8559471515933,0.3100968897342682,0.3100968897342682,0.3100968897342682,TRUE,TRUE,FALSE
151.35197209395517,-33.05092158501627,0,0,0.15348492562770844,FALSE,FALSE,FALSE
151.40071570231092,-33.05092158501627,0,0,0.14875739812850952,FALSE,FALSE,FALSE
151.44945931066667,-33.05092158501627,0,0,0.14428439736366272,FALSE,FALSE,FALSE
151.35197209395517,-33.09966519337201,0,0,0.21455813944339752,FALSE,FALSE,FALSE
151.40071570231092,-33.09966519337201,0,0,0.17513695359230042,FALSE,FALSE,FALSE
151.44945931066667,-33.09966519337201,0,0,0.14097698032855988,FALSE,FALSE,FALSE
151.30322848559945,-33.148408801727754,0,0,0.18911096453666687,FALSE,FALSE,FALSE
151.35197209395517,-33.148408801727754,0,0,0.22388438880443573,FALSE,FALSE,FALSE
151.40071570231092,-33.148408801727754,0,0,0.20075510442256927,FALSE,FALSE,FALSE
151.44945931066667,-33.148408801727754,0,0,0.13530763983726501,FALSE,FALSE,FALSE
141.31078877267203,-33.1971524100835,0,0,0.5973483920097351,FALSE,FALSE,TRUE
151.2544848772437,-33.1971524100835,0,0,0.17845140397548676,FALSE,FALSE,FALSE
151.30322848559945,-33.1971524100835,0,0,0.21294477581977844,FALSE,FALSE,FALSE
151.35197209395517,-33.1971524100835,0,0,0.24733811616897583,FALSE,FALSE,FALSE
151.40071570231092,-33.1971524100835,0,0,0.21298548579216003,FALSE,FALSE,FALSE
151.44945931066667,-33.1971524100835,0,0,0.13097889721393585,FALSE,FALSE,FALSE
148.32986837589908,-33.24589601843924,0.18448032438755035,0.18448032438755035,0.23792347311973572,TRUE,TRUE,FALSE
148.37861198425483,-33.24589601843924,0.05375294387340546,0.05375294387340546,0.23740150034427643,FALSE,FALSE,FALSE
151.20574126888795,-33.24589601843924,0,0,0.1465166062116623,FALSE,FALSE,FALSE
151.2544848772437,-33.24589601843924,0,0,0.16029246151447296,FALSE,FALSE,FALSE
151.30322848559945,-33.24589601843924,0,0,0.20301003754138947,FALSE,FALSE,FALSE
151.35197209395517,-33.24589601843924,0,0,0.26478180289268494,FALSE,FALSE,FALSE
151.40071570231092,-33.24589601843924,0,0,0.2507673501968384,FALSE,FALSE,FALSE
116.11034325275267,-33.29463962679499,0.19861753284931183,0.19861753284931183,0.19861753284931183,TRUE,TRUE,FALSE
151.1569976605322,-33.29463962679499,0,0,0.14829614758491516,FALSE,FALSE,FALSE
151.20574126888795,-33.29463962679499,0,0,0.14393764734268188,FALSE,FALSE,FALSE
151.2544848772437,-33.29463962679499,0,0,0.14764440059661865,FALSE,FALSE,FALSE
151.30322848559945,-33.29463962679499,0,0,0.17922702431678772,FALSE,FALSE,FALSE
151.35197209395517,-33.29463962679499,0,0,0.256026953458786,FALSE,FALSE,FALSE
151.40071570231092,-33.29463962679499,0,0,0.2510853409767151,FALSE,FALSE,FALSE
151.1569976605322,-33.343383235150725,0.025576867163181305,0.025576867163181305,0.17828792333602905,FALSE,FALSE,FALSE
151.20574126888795,-33.343383235150725,0.04693637043237686,0.04693637043237686,0.1422799676656723,FALSE,FALSE,FALSE
151.2544848772437,-33.343383235150725,0,0,0.16094937920570374,FALSE,FALSE,FALSE
151.30322848559945,-33.343383235150725,0,0,0.23277606070041656,FALSE,FALSE,FALSE
151.35197209395517,-33.343383235150725,0,0,0.26242583990097046,FALSE,FALSE,FALSE
151.40071570231092,-33.343383235150725,0,0,0.2775753140449524,FALSE,FALSE,FALSE
141.40827598938353,-33.392126843506475,0,0,0.5268001556396484,FALSE,FALSE,TRUE
150.9132796187535,-33.392126843506475,0,0,0.16560517251491547,FALSE,FALSE,FALSE
150.96202322710923,-33.392126843506475,0,0,0.17380370199680328,FALSE,FALSE,FALSE
151.01076683546498,-33.392126843506475,0,0,0.2022228091955185,FALSE,FALSE,FALSE
151.05951044382073,-33.392126843506475,0,0,0.24666668474674225,FALSE,FALSE,FALSE
151.10825405217645,-33.392126843506475,0.004011772572994232,0.004011772572994232,0.27430015802383423,FALSE,FALSE,FALSE
151.1569976605322,-33.392126843506475,0.01746462844312191,0.01746462844312191,0.24214278161525726,FALSE,FALSE,FALSE
151.20574126888795,-33.392126843506475,0.03321285918354988,0.03321285918354988,0.21198034286499023,FALSE,FALSE,FALSE
151.2544848772437,-33.392126843506475,0.0016244141152128577,0.0016244141152128577,0.24438826739788055,FALSE,FALSE,FALSE
151.30322848559945,-33.392126843506475,0,0,0.32819700241088867,FALSE,FALSE,FALSE
151.35197209395517,-33.392126843506475,0,0,0.3446881175041199,FALSE,FALSE,FALSE
151.40071570231092,-33.392126843506475,0,0,0.3300836682319641,FALSE,FALSE,FALSE
150.815792402042,-33.44087045186221,0,0,0.15734130144119263,FALSE,FALSE,FALSE
150.86453601039776,-33.44087045186221,0,0,0.1562439203262329,FALSE,FALSE,FALSE
150.9132796187535,-33.44087045186221,0,0,0.17758384346961975,FALSE,FALSE,FALSE
150.96202322710923,-33.44087045186221,0,0,0.23202741146087646,FALSE,FALSE,FALSE
151.01076683546498,-33.44087045186221,0,0,0.2767772674560547,FALSE,FALSE,FALSE
151.05951044382073,-33.44087045186221,0,0,0.2777155041694641,FALSE,FALSE,FALSE
151.10825405217645,-33.44087045186221,3.1673823832534254e-4,3.1673823832534254e-4,0.27637866139411926,FALSE,FALSE,FALSE
151.20574126888795,-33.44087045186221,0.0027224381919950247,0.0027224381919950247,0.24643689393997192,FALSE,FALSE,FALSE
151.2544848772437,-33.44087045186221,0,0,0.2679281532764435,FALSE,FALSE,FALSE
151.30322848559945,-33.44087045186221,0,0,0.3366977870464325,FALSE,FALSE,FALSE
151.44945931066667,-33.44087045186221,0,0,0.2669192850589752,FALSE,FALSE,FALSE
150.76704879368626,-33.48961406021796,0,0,0.149949848651886,FALSE,FALSE,FALSE
150.815792402042,-33.48961406021796,0,0,0.16250668466091156,FALSE,FALSE,FALSE
150.86453601039776,-33.48961406021796,0,0,0.21369682252407074,FALSE,FALSE,FALSE
150.9132796187535,-33.48961406021796,0,0,0.2597651183605194,FALSE,FALSE,FALSE
150.96202322710923,-33.48961406021796,0,0,0.2711980938911438,FALSE,FALSE,FALSE
151.01076683546498,-33.48961406021796,0,0,0.2834429442882538,FALSE,FALSE,FALSE
151.05951044382073,-33.48961406021796,0,0,0.2775368392467499,FALSE,FALSE,FALSE
151.10825405217645,-33.48961406021796,0,0,0.2668953537940979,FALSE,FALSE,FALSE
120.05857552956789,-33.5383576685737,0.6290895342826843,0.6290895342826843,0.6290895342826843,TRUE,TRUE,TRUE
150.6695615769748,-33.5383576685737,0,0,0.1501111388206482,FALSE,FALSE,FALSE
150.7183051853305,-33.5383576685737,0,0,0.16733717918395996,FALSE,FALSE,FALSE
150.76704879368626,-33.5383576685737,0,0,0.20887550711631775,FALSE,FALSE,FALSE
150.815792402042,-33.5383576685737,0,0,0.24458859860897064,FALSE,FALSE,FALSE
150.86453601039776,-33.5383576685737,0,0,0.25477704405784607,FALSE,FALSE,FALSE
150.9132796187535,-33.5383576685737,0,0,0.2666989862918854,FALSE,FALSE,FALSE
150.96202322710923,-33.5383576685737,0,0,0.26631438732147217,FALSE,FALSE,FALSE
151.01076683546498,-33.5383576685737,0,0,0.2663653790950775,FALSE,FALSE,FALSE
151.05951044382073,-33.5383576685737,0,0,0.2624265253543854,FALSE,FALSE,FALSE
151.10825405217645,-33.5383576685737,0,0,0.2547942101955414,FALSE,FALSE,FALSE
150.62081796861904,-33.587101276929445,0,0,0.24791081249713898,FALSE,FALSE,FALSE
150.6695615769748,-33.587101276929445,0,0,0.2330075055360794,FALSE,FALSE,FALSE
150.7183051853305,-33.587101276929445,0,0,0.2313113510608673,FALSE,FALSE,FALSE
150.76704879368626,-33.587101276929445,0,0,0.2517835795879364,FALSE,FALSE,FALSE
150.815792402042,-33.587101276929445,0,0,0.26201358437538147,FALSE,FALSE,FALSE
150.86453601039776,-33.587101276929445,0,0,0.2540937662124634,FALSE,FALSE,FALSE
150.9132796187535,-33.587101276929445,0,0,0.25057220458984375,FALSE,FALSE,FALSE
150.96202322710923,-33.587101276929445,0,0,0.24910834431648254,FALSE,FALSE,FALSE
151.01076683546498,-33.587101276929445,0,0,0.24866953492164612,FALSE,FALSE,FALSE
151.05951044382073,-33.587101276929445,0,0,0.24648380279541016,FALSE,FALSE,FALSE
151.10825405217645,-33.587101276929445,0,0,0.24125246703624725,FALSE,FALSE,FALSE
151.1569976605322,-33.587101276929445,0,0,0.24679633975028992,FALSE,FALSE,FALSE
151.20574126888795,-33.587101276929445,0,0,0.2631279528141022,FALSE,FALSE,FALSE
134.97411968642538,-33.63584488528519,0.6095694899559021,0.6095694899559021,0.6095694899559021,TRUE,TRUE,TRUE
150.52333075190754,-33.63584488528519,0,0,0.18753576278686523,FALSE,FALSE,FALSE
150.5720743602633,-33.63584488528519,0,0,0.20232287049293518,FALSE,FALSE,FALSE
150.62081796861904,-33.63584488528519,0,0,0.247482031583786,FALSE,FALSE,FALSE
150.6695615769748,-33.63584488528519,0,0,0.2670445740222931,FALSE,FALSE,FALSE
150.7183051853305,-33.63584488528519,0,0,0.2634839415550232,FALSE,FALSE,FALSE
150.76704879368626,-33.63584488528519,0,0,0.25945019721984863,FALSE,FALSE,FALSE
150.815792402042,-33.63584488528519,0,0,0.2506435513496399,FALSE,FALSE,FALSE
150.86453601039776,-33.63584488528519,0,0,0.24525867402553558,FALSE,FALSE,FALSE
150.9132796187535,-33.63584488528519,0,0,0.24135053157806396,FALSE,FALSE,FALSE
150.96202322710923,-33.63584488528519,0,0,0.2365216165781021,FALSE,FALSE,FALSE
151.01076683546498,-33.63584488528519,0,0,0.23428873717784882,FALSE,FALSE,FALSE
151.05951044382073,-33.63584488528519,0,0,0.23284634947776794,FALSE,FALSE,FALSE
151.10825405217645,-33.63584488528519,0,0,0.23075877130031586,FALSE,FALSE,FALSE
151.1569976605322,-33.63584488528519,0,0,0.24136900901794434,FALSE,FALSE,FALSE
151.20574126888795,-33.63584488528519,0,0,0.28967049717903137,FALSE,FALSE,FALSE
151.2544848772437,-33.63584488528519,0,0,0.34984469413757324,FALSE,FALSE,FALSE
150.42584353519607,-33.68458849364093,0,0,0.3388500213623047,FALSE,FALSE,FALSE
150.4745871435518,-33.68458849364093,0,0,0.33843523263931274,FALSE,FALSE,FALSE
150.52333075190754,-33.68458849364093,0,0,0.3103298842906952,FALSE,FALSE,FALSE
150.5720743602633,-33.68458849364093,0,0,0.27267417311668396,FALSE,FALSE,FALSE
150.62081796861904,-33.68458849364093,0,0,0.2544157803058624,FALSE,FALSE,FALSE
150.6695615769748,-33.68458849364093,0,0,0.2558647692203522,FALSE,FALSE,FALSE
150.7183051853305,-33.68458849364093,0,0,0.25183260440826416,FALSE,FALSE,FALSE
150.76704879368626,-33.68458849364093,0,0,0.2454669177532196,FALSE,FALSE,FALSE
150.815792402042,-33.68458849364093,0,0,0.2407209873199463,FALSE,FALSE,FALSE
150.86453601039776,-33.68458849364093,0,0,0.23971989750862122,FALSE,FALSE,FALSE
150.9132796187535,-33.68458849364093,0,0,0.23623201251029968,FALSE,FALSE,FALSE
150.96202322710923,-33.68458849364093,0,0,0.23112723231315613,FALSE,FALSE,FALSE
151.01076683546498,-33.68458849364093,0,0,0.22685717046260834,FALSE,FALSE,FALSE
151.05951044382073,-33.68458849364093,0,0,0.2233976274728775,FALSE,FALSE,FALSE
151.10825405217645,-33.68458849364093,0,0,0.2275904417037964,FALSE,FALSE,FALSE
151.1569976605322,-33.68458849364093,0,0,0.265595942735672,FALSE,FALSE,FALSE
151.20574126888795,-33.68458849364093,0,0,0.32739266753196716,FALSE,FALSE,FALSE
151.2544848772437,-33.68458849364093,0,0,0.3287729024887085,FALSE,FALSE,FALSE
150.32835631848457,-33.73333210199668,0,0,0.49827176332473755,FALSE,FALSE,TRUE
150.37709992684032,-33.73333210199668,0,0,0.5414305329322815,FALSE,FALSE,TRUE
150.42584353519607,-33.73333210199668,0,0,0.5250558257102966,FALSE,FALSE,TRUE
150.4745871435518,-33.73333210199668,0,0,0.5065836906433105,FALSE,FALSE,TRUE
150.52333075190754,-33.73333210199668,0,0,0.46059849858283997,FALSE,FALSE,TRUE
150.5720743602633,-33.73333210199668,0,0,0.41121646761894226,FALSE,FALSE,FALSE
150.62081796861904,-33.73333210199668,0,0,0.38575103878974915,FALSE,FALSE,FALSE
150.6695615769748,-33.73333210199668,0,0,0.3539871871471405,FALSE,FALSE,FALSE
150.7183051853305,-33.73333210199668,0,0,0.23999840021133423,FALSE,FALSE,FALSE
150.76704879368626,-33.73333210199668,0,0,0.23530633747577667,FALSE,FALSE,FALSE
150.815792402042,-33.73333210199668,0,0,0.23280487954616547,FALSE,FALSE,FALSE
150.86453601039776,-33.73333210199668,0,0,0.2320382297039032,FALSE,FALSE,FALSE
150.9132796187535,-33.73333210199668,0,0,0.22993691265583038,FALSE,FALSE,FALSE
150.96202322710923,-33.73333210199668,0,0,0.227131649851799,FALSE,FALSE,FALSE
151.01076683546498,-33.73333210199668,0,0,0.2241116166114807,FALSE,FALSE,FALSE
151.05951044382073,-33.73333210199668,0,0,0.22464509308338165,FALSE,FALSE,FALSE
151.10825405217645,-33.73333210199668,0,0,0.24591213464736938,FALSE,FALSE,FALSE
151.1569976605322,-33.73333210199668,0,0,0.3109433054924011,FALSE,FALSE,FALSE
151.20574126888795,-33.73333210199668,0,0,0.31806710362434387,FALSE,FALSE,FALSE
151.2544848772437,-33.73333210199668,0,0,0.24606598913669586,FALSE,FALSE,FALSE
150.32835631848457,-33.782075710352416,0,0,0.267787903547287,FALSE,FALSE,FALSE
150.37709992684032,-33.782075710352416,0,0,0.36165013909339905,FALSE,FALSE,FALSE
150.42584353519607,-33.782075710352416,0,0,0.4523578882217407,FALSE,FALSE,TRUE
150.4745871435518,-33.782075710352416,0,0,0.47466567158699036,FALSE,FALSE,TRUE
150.52333075190754,-33.782075710352416,0,0,0.450899213552475,FALSE,FALSE,TRUE
150.5720743602633,-33.782075710352416,0,0,0.45133668184280396,FALSE,FALSE,TRUE
150.62081796861904,-33.782075710352416,0,0,0.44214490056037903,FALSE,FALSE,TRUE
150.6695615769748,-33.782075710352416,0,0,0.4425724148750305,FALSE,FALSE,TRUE
150.7183051853305,-33.782075710352416,0,0,0.2664986848831177,FALSE,FALSE,FALSE
150.76704879368626,-33.782075710352416,0,0,0.23427514731884003,FALSE,FALSE,FALSE
150.815792402042,-33.782075710352416,0,0,0.22881203889846802,FALSE,FALSE,FALSE
150.86453601039776,-33.782075710352416,0,0,0.22551791369915009,FALSE,FALSE,FALSE
150.9132796187535,-33.782075710352416,0,0,0.22281832993030548,FALSE,FALSE,FALSE
150.96202322710923,-33.782075710352416,0,0,0.2204822301864624,FALSE,FALSE,FALSE
151.01076683546498,-33.782075710352416,0,0,0.21898968517780304,FALSE,FALSE,FALSE
151.05951044382073,-33.782075710352416,0,0,0.21907982230186462,FALSE,FALSE,FALSE
151.10825405217645,-33.782075710352416,0,0,0.23761969804763794,FALSE,FALSE,FALSE
151.1569976605322,-33.782075710352416,0,0,0.29810822010040283,FALSE,FALSE,FALSE
151.20574126888795,-33.782075710352416,0,0,0.24479244649410248,FALSE,FALSE,FALSE
150.42584353519607,-33.830819318708166,0,0,0.30584022402763367,FALSE,FALSE,FALSE
150.4745871435518,-33.830819318708166,0,0,0.33381181955337524,FALSE,FALSE,FALSE
150.52333075190754,-33.830819318708166,0,0,0.3314485549926758,FALSE,FALSE,FALSE
150.5720743602633,-33.830819318708166,0,0,0.34238165616989136,FALSE,FALSE,FALSE
150.62081796861904,-33.830819318708166,0,0,0.3225327730178833,FALSE,FALSE,FALSE
150.6695615769748,-33.830819318708166,0,0,0.30564090609550476,FALSE,FALSE,FALSE
150.7183051853305,-33.830819318708166,0,0,0.25991901755332947,FALSE,FALSE,FALSE
150.76704879368626,-33.830819318708166,0,0,0.23684380948543549,FALSE,FALSE,FALSE
150.815792402042,-33.830819318708166,0,0,0.22926953434944153,FALSE,FALSE,FALSE
150.86453601039776,-33.830819318708166,0,0,0.22516292333602905,FALSE,FALSE,FALSE
150.9132796187535,-33.830819318708166,0,0,0.2218550145626068,FALSE,FALSE,FALSE
150.96202322710923,-33.830819318708166,0,0,0.21714311838150024,FALSE,FALSE,FALSE
151.01076683546498,-33.830819318708166,0,0,0.21222028136253357,FALSE,FALSE,FALSE
151.05951044382073,-33.830819318708166,0,0,0.2114471048116684,FALSE,FALSE,FALSE
151.10825405217645,-33.830819318708166,0,0,0.2361198514699936,FALSE,FALSE,FALSE
151.1569976605322,-33.830819318708166,0,0,0.24892230331897736,FALSE,FALSE,FALSE
151.20574126888795,-33.830819318708166,0,0,0.19963139295578003,FALSE,FALSE,FALSE
150.42584353519607,-33.8795629270639,0,0,0.21441121399402618,FALSE,FALSE,FALSE
150.4745871435518,-33.8795629270639,0,0,0.2600869834423065,FALSE,FALSE,FALSE
150.52333075190754,-33.8795629270639,0,0,0.30153363943099976,FALSE,FALSE,FALSE
150.5720743602633,-33.8795629270639,0,0,0.29457658529281616,FALSE,FALSE,FALSE
150.62081796861904,-33.8795629270639,0,0,0.27959123253822327,FALSE,FALSE,FALSE
150.6695615769748,-33.8795629270639,0,0,0.2749774158000946,FALSE,FALSE,FALSE
150.7183051853305,-33.8795629270639,0,0,0.2589814364910126,FALSE,FALSE,FALSE
150.76704879368626,-33.8795629270639,0,0,0.23790188133716583,FALSE,FALSE,FALSE
150.815792402042,-33.8795629270639,0,0,0.22946415841579437,FALSE,FALSE,FALSE
150.86453601039776,-33.8795629270639,0,0,0.22469931840896606,FALSE,FALSE,FALSE
150.9132796187535,-33.8795629270639,0,0,0.21959912776947021,FALSE,FALSE,FALSE
150.96202322710923,-33.8795629270639,0,0,0.21341542899608612,FALSE,FALSE,FALSE
151.01076683546498,-33.8795629270639,0,0,0.2087995558977127,FALSE,FALSE,FALSE
151.05951044382073,-33.8795629270639,0,0,0.20979417860507965,FALSE,FALSE,FALSE
151.10825405217645,-33.8795629270639,0,0,0.23289665579795837,FALSE,FALSE,FALSE
151.1569976605322,-33.8795629270639,0,0,0.20115800201892853,FALSE,FALSE,FALSE
151.20574126888795,-33.8795629270639,0,0,0.13961322605609894,FALSE,FALSE,FALSE
151.2544848772437,-33.8795629270639,0,0,0.10201113671064377,FALSE,FALSE,FALSE
115.18421469399354,-33.92830653541965,0.2569369673728943,0.2569369673728943,0.2569369673728943,TRUE,TRUE,FALSE
150.42584353519607,-33.92830653541965,0,0,0.172862246632576,FALSE,FALSE,FALSE
150.4745871435518,-33.92830653541965,0,0,0.2042241394519806,FALSE,FALSE,FALSE
150.52333075190754,-33.92830653541965,0,0,0.2904601991176605,FALSE,FALSE,FALSE
150.5720743602633,-33.92830653541965,0,0,0.3125549554824829,FALSE,FALSE,FALSE
150.62081796861904,-33.92830653541965,0,0,0.3552277386188507,FALSE,FALSE,FALSE
150.6695615769748,-33.92830653541965,0,0,0.3590812683105469,FALSE,FALSE,FALSE
150.7183051853305,-33.92830653541965,0,0,0.29965049028396606,FALSE,FALSE,FALSE
150.76704879368626,-33.92830653541965,0,0,0.2360544204711914,FALSE,FALSE,FALSE
150.815792402042,-33.92830653541965,0,0,0.22719217836856842,FALSE,FALSE,FALSE
150.86453601039776,-33.92830653541965,0,0,0.22195102274417877,FALSE,FALSE,FALSE
150.9132796187535,-33.92830653541965,0,0,0.21763017773628235,FALSE,FALSE,FALSE
150.96202322710923,-33.92830653541965,0,0,0.21619737148284912,FALSE,FALSE,FALSE
151.01076683546498,-33.92830653541965,0,0,0.19346702098846436,FALSE,FALSE,FALSE
151.05951044382073,-33.92830653541965,0,0,0.16596107184886932,FALSE,FALSE,FALSE
151.10825405217645,-33.92830653541965,0,0,0.16533620655536652,FALSE,FALSE,FALSE
151.1569976605322,-33.92830653541965,0,0,0.15284521877765656,FALSE,FALSE,FALSE
141.6032504228065,-33.977050143775394,0,0,0.38546323776245117,FALSE,FALSE,FALSE
150.42584353519607,-33.977050143775394,0,0,0.17000900208950043,FALSE,FALSE,FALSE
150.4745871435518,-33.977050143775394,0,0,0.1758478581905365,FALSE,FALSE,FALSE
150.52333075190754,-33.977050143775394,0,0,0.20947517454624176,FALSE,FALSE,FALSE
150.5720743602633,-33.977050143775394,0,0,0.2724243998527527,FALSE,FALSE,FALSE
150.62081796861904,-33.977050143775394,0,0,0.3535173237323761,FALSE,FALSE,FALSE
150.6695615769748,-33.977050143775394,0,0,0.3795161247253418,FALSE,FALSE,FALSE
150.7183051853305,-33.977050143775394,0,0,0.3187491297721863,FALSE,FALSE,FALSE
150.76704879368626,-33.977050143775394,0,0,0.2321930080652237,FALSE,FALSE,FALSE
150.815792402042,-33.977050143775394,0,0,0.2238585501909256,FALSE,FALSE,FALSE
150.86453601039776,-33.977050143775394,0,0,0.22115285694599152,FALSE,FALSE,FALSE
150.9132796187535,-33.977050143775394,0,0,0.20839594304561615,FALSE,FALSE,FALSE
150.96202322710923,-33.977050143775394,0,0,0.15847080945968628,FALSE,FALSE,FALSE
151.01076683546498,-33.977050143775394,0,0,0.14640897512435913,FALSE,FALSE,FALSE
151.05951044382073,-33.977050143775394,0,0,0.16661369800567627,FALSE,FALSE,FALSE
151.10825405217645,-33.977050143775394,0,0,0.16462813317775726,FALSE,FALSE,FALSE
