x,y,WE_ex_sampbias_corrected,richness_ex_sampbias_corrected,WE_perc,rich_perc
132.43897999176073,-12.529916284359475,1.31320659420453e-4,0.5877912640571594,FALSE,FALSE
132.4877235872409,-12.529916284359475,1.3392190157901496e-4,0.5994344353675842,FALSE,FALSE
132.5364671827211,-12.529916284359475,1.3643676356878132e-4,0.6106909513473511,FALSE,FALSE
130.97667212735482,-12.578659879839671,0.0016374641563743353,0.35160133242607117,FALSE,FALSE
131.02541572283502,-12.578659879839671,0.0016191838076338172,0.3476760983467102,FALSE,FALSE
131.07415931831522,-12.578659879839671,0.0016146866837516427,0.3467104732990265,FALSE,FALSE
131.12290291379543,-12.578659879839671,0.0016518480842933059,0.35468989610671997,FALSE,FALSE
131.1716465092756,-12.578659879839671,0.0017201474402099848,0.36935535073280334,FALSE,FALSE
131.2203901047558,-12.578659879839671,0.0016375407576560974,0.36821451783180237,FALSE,FALSE
131.269133700236,-12.578659879839671,1.4699560415465385e-4,0.21297115087509155,FALSE,FALSE
131.3178772957162,-12.578659879839671,4.72967149107717e-5,0.21170009672641754,FALSE,FALSE
131.3666208911964,-12.578659879839671,5.05164971400518e-5,0.22611182928085327,FALSE,FALSE
131.4153644866766,-12.578659879839671,5.537909237318672e-5,0.2478768229484558,FALSE,FALSE
131.4641080821568,-12.578659879839671,6.071906682336703e-5,0.27177852392196655,FALSE,FALSE
131.512851677637,-12.578659879839671,6.566401134477928e-5,0.2939121127128601,FALSE,FALSE
131.56159527311718,-12.578659879839671,6.991068948991597e-5,0.3129202425479889,FALSE,FALSE
131.61033886859738,-12.578659879839671,7.441757043125108e-5,0.3330930471420288,FALSE,FALSE
131.65908246407758,-12.578659879839671,7.950601138873026e-5,0.3558689057826996,FALSE,FALSE
131.70782605955776,-12.578659879839671,8.438079385086894e-5,0.3776884377002716,FALSE,FALSE
131.75656965503796,-12.578659879839671,8.873921615304425e-5,0.3971967399120331,FALSE,FALSE
131.80531325051817,-12.578659879839671,9.297596989199519e-5,0.4161604344844818,FALSE,FALSE
131.85405684599837,-12.578659879839671,9.726168354973197e-5,0.43534326553344727,FALSE,FALSE
131.90280044147858,-12.578659879839671,1.0151947935810313e-4,0.4544011652469635,FALSE,FALSE
131.95154403695875,-12.578659879839671,1.053133382811211e-4,0.4713824987411499,FALSE,FALSE
132.00028763243895,-12.578659879839671,1.0820991155924276e-4,0.48434755206108093,FALSE,FALSE
132.04903122791916,-12.578659879839671,1.1097254900960252e-4,0.4967131018638611,FALSE,FALSE
132.09777482339933,-12.578659879839671,1.1410683509893715e-4,0.5107421875,FALSE,FALSE
132.14651841887954,-12.578659879839671,1.1683515913318843e-4,0.5229541659355164,FALSE,FALSE
132.19526201435974,-12.578659879839671,1.1902148253284395e-4,0.5327401161193848,FALSE,FALSE
132.24400560983995,-12.578659879839671,1.2108856026316062e-4,0.5419924259185791,FALSE,FALSE
132.29274920532015,-12.578659879839671,1.228274340974167e-4,0.5497756004333496,FALSE,FALSE
132.34149280080032,-12.578659879839671,1.248191692866385e-4,0.5586905479431152,FALSE,FALSE
132.39023639628053,-12.578659879839671,1.2690569565165788e-4,0.5680298805236816,FALSE,FALSE
132.43897999176073,-12.578659879839671,1.283961028093472e-4,0.5747008919715881,FALSE,FALSE
132.4877235872409,-12.578659879839671,1.3062097423244268e-4,0.5846595168113708,FALSE,FALSE
132.5364671827211,-12.578659879839671,1.3378888252191246e-4,0.5988390445709229,FALSE,FALSE
132.58521077820131,-12.578659879839671,1.3686249440070242e-4,0.6125965118408203,FALSE,FALSE
132.63395437368152,-12.578659879839671,1.3902955106459558e-4,0.6222962737083435,FALSE,FALSE
130.97667212735482,-12.627403475319868,0.001760551007464528,0.378030925989151,FALSE,FALSE
131.02541572283502,-12.627403475319868,0.0017156542744487524,0.3683905601501465,FALSE,FALSE
131.07415931831522,-12.627403475319868,0.0016821403987705708,0.36119434237480164,FALSE,FALSE
131.12290291379543,-12.627403475319868,0.0017200711881741881,0.3693389594554901,FALSE,FALSE
131.1716465092756,-12.627403475319868,0.0018084131879732013,0.38830801844596863,FALSE,FALSE
131.2203901047558,-12.627403475319868,0.001890606596134603,0.40595686435699463,FALSE,FALSE
131.269133700236,-12.627403475319868,0.0016669341130182147,0.38993310928344727,FALSE,FALSE
131.3178772957162,-12.627403475319868,2.9505655402317643e-4,0.2456761747598648,FALSE,FALSE
131.3666208911964,-12.627403475319868,2.0968270837329328e-4,0.24598823487758636,FALSE,FALSE
131.4153644866766,-12.627403475319868,5.538897676160559e-5,0.24792106449604034,FALSE,FALSE
131.4641080821568,-12.627403475319868,5.986720498185605e-5,0.2679656147956848,FALSE,FALSE
131.512851677637,-12.627403475319868,6.396018579835072e-5,0.28628578782081604,FALSE,FALSE
131.56159527311718,-12.627403475319868,6.772385677322745e-5,0.30313199758529663,FALSE,FALSE
131.61033886859738,-12.627403475319868,7.229047332657501e-5,0.32357215881347656,FALSE,FALSE
131.65908246407758,-12.627403475319868,7.719335553701967e-5,0.34551745653152466,FALSE,FALSE
131.70782605955776,-12.627403475319868,8.165734470821917e-5,0.36549827456474304,FALSE,FALSE
131.75656965503796,-12.627403475319868,8.5773594037164e-5,0.38392260670661926,FALSE,FALSE
131.80531325051817,-12.627403475319868,8.987477485788986e-5,0.40227946639060974,FALSE,FALSE
131.85405684599837,-12.627403475319868,9.404216689290479e-5,0.42093273997306824,FALSE,FALSE
131.90280044147858,-12.627403475319868,9.821974526857957e-5,0.43963155150413513,FALSE,FALSE
131.95154403695875,-12.627403475319868,1.0212262714048848e-4,0.45710086822509766,FALSE,FALSE
132.00028763243895,-12.627403475319868,1.0520940850256011e-4,0.47091731429100037,FALSE,FALSE
132.04903122791916,-12.627403475319868,1.0772258974611759e-4,0.4821662902832031,FALSE,FALSE
132.09777482339933,-12.627403475319868,1.107472344301641e-4,0.49570462107658386,FALSE,FALSE
132.14651841887954,-12.627403475319868,1.1377831833669916e-4,0.5092717409133911,FALSE,FALSE
132.19526201435974,-12.627403475319868,1.1593409726629034e-4,0.5189210176467896,FALSE,FALSE
132.24400560983995,-12.627403475319868,1.1812533193733543e-4,0.5287289619445801,FALSE,FALSE
132.29274920532015,-12.627403475319868,1.2024377792840824e-4,0.5382111668586731,FALSE,FALSE
132.34149280080032,-12.627403475319868,1.219619662151672e-4,0.5459017157554626,FALSE,FALSE
132.39023639628053,-12.627403475319868,1.2501356832217425e-4,0.5595607161521912,FALSE,FALSE
132.43897999176073,-12.627403475319868,1.2946112838108093e-4,0.5794680118560791,FALSE,FALSE
132.4877235872409,-12.627403475319868,1.3340997975319624e-4,0.5971430540084839,FALSE,FALSE
132.5364671827211,-12.627403475319868,1.365619245916605e-4,0.6112511157989502,FALSE,FALSE
132.58521077820131,-12.627403475319868,1.3954209862276912e-4,0.6245904564857483,FALSE,FALSE
132.63395437368152,-12.627403475319868,1.4242898032534868e-4,0.6375120878219604,FALSE,FALSE
132.68269796916172,-12.627403475319868,1.4520881813950837e-4,0.6499546766281128,FALSE,FALSE
132.7314415646419,-12.627403475319868,1.4758513134438545e-4,0.6605910658836365,FALSE,FALSE
130.78169774543403,-12.676147070800065,5.253584458841942e-5,0.23515044152736664,FALSE,FALSE
130.83044134091423,-12.676147070800065,5.093283107271418e-5,0.22797535359859467,FALSE,FALSE
130.9279285318746,-12.676147070800065,0.0019493558211252093,0.4185716509819031,FALSE,FALSE
130.97667212735482,-12.676147070800065,0.0018828311003744602,0.40428727865219116,FALSE,FALSE
131.02541572283502,-12.676147070800065,0.0018242805963382125,0.3917151391506195,FALSE,FALSE
131.07415931831522,-12.676147070800065,0.0017908689333125949,0.3845408856868744,FALSE,FALSE
131.12290291379543,-12.676147070800065,0.0017918521771207452,0.3847520053386688,FALSE,FALSE
131.1716465092756,-12.676147070800065,0.0018620046321302652,0.3998153507709503,FALSE,FALSE
131.2203901047558,-12.676147070800065,0.0019934214651584625,0.42803359031677246,FALSE,FALSE
131.269133700236,-12.676147070800065,0.0020970983896404505,0.45029541850090027,FALSE,FALSE
131.3178772957162,-12.676147070800065,0.0021429150365293026,0.46013331413269043,FALSE,FALSE
131.3666208911964,-12.676147070800065,0.0015844296431168914,0.40361419320106506,FALSE,FALSE
131.4153644866766,-12.676147070800065,2.755698806140572e-4,0.2709811329841614,FALSE,FALSE
131.4641080821568,-12.676147070800065,5.891481850994751e-5,0.26370272040367126,FALSE,FALSE
131.512851677637,-12.676147070800065,6.218101771082729e-5,0.2783222496509552,FALSE,FALSE
131.56159527311718,-12.676147070800065,6.588245742022991e-5,0.2948898673057556,FALSE,FALSE
131.61033886859738,-12.676147070800065,7.075302710290998e-5,0.3166905641555786,FALSE,FALSE
131.65908246407758,-12.676147070800065,7.536063640145585e-5,0.3373141884803772,FALSE,FALSE
131.70782605955776,-12.676147070800065,7.922216173028573e-5,0.35459840297698975,FALSE,FALSE
131.75656965503796,-12.676147070800065,8.303963113576174e-5,0.3716853857040405,FALSE,FALSE
131.80531325051817,-12.676147070800065,8.699796308064833e-5,0.3894028663635254,FALSE,FALSE
131.85405684599837,-12.676147070800065,9.103689808398485e-5,0.4074811637401581,FALSE,FALSE
131.90280044147858,-12.676147070800065,9.51166803133674e-5,0.4257422685623169,FALSE,FALSE
131.95154403695875,-12.676147070800065,9.910990775097162e-5,0.44361597299575806,FALSE,FALSE
132.00028763243895,-12.676147070800065,1.0248613398289308e-4,0.45872795581817627,FALSE,FALSE
132.04903122791916,-12.676147070800065,1.0488358384463936e-4,0.4694589376449585,FALSE,FALSE
132.09777482339933,-12.676147070800065,1.0749206558102742e-4,0.48113447427749634,FALSE,FALSE
132.14651841887954,-12.676147070800065,1.1082903802162036e-4,0.4960707724094391,FALSE,FALSE
132.19526201435974,-12.676147070800065,1.1355296737747267e-4,0.5082630515098572,FALSE,FALSE
132.24400560983995,-12.676147070800065,1.1569501657504588e-4,0.5178508758544922,FALSE,FALSE
132.29274920532015,-12.676147070800065,1.1840389197459444e-4,0.5299758315086365,FALSE,FALSE
132.34149280080032,-12.676147070800065,1.2187959509901702e-4,0.5455330610275269,FALSE,FALSE
132.39023639628053,-12.676147070800065,1.2679303472395986e-4,0.5675256252288818,FALSE,FALSE
132.43897999176073,-12.676147070800065,1.3229342584963888e-4,0.5921453237533569,FALSE,FALSE
132.4877235872409,-12.676147070800065,1.3692538777831942e-4,0.6128780245780945,FALSE,FALSE
132.5364671827211,-12.676147070800065,1.4033216575626284e-4,0.6281267404556274,FALSE,FALSE
132.58521077820131,-12.676147070800065,1.4297774760052562e-4,0.6399683356285095,FALSE,FALSE
132.63395437368152,-12.676147070800065,1.4556568930856884e-4,0.6515520215034485,FALSE,FALSE
132.68269796916172,-12.676147070800065,1.4795467723160982e-4,0.6622450947761536,FALSE,FALSE
132.7314415646419,-12.676147070800065,1.4933770580682904e-4,0.6684355735778809,FALSE,FALSE
132.7801851601221,-12.676147070800065,1.500139624113217e-4,0.6714624762535095,FALSE,FALSE
132.8289287556023,-12.676147070800065,1.5341104881372303e-4,0.6866678595542908,FALSE,FALSE
130.78169774543403,-12.724890666280261,5.688597229891457e-5,0.25462159514427185,FALSE,FALSE
130.83044134091423,-12.724890666280261,5.472706106957048e-5,0.2449583262205124,FALSE,FALSE
130.87918493639444,-12.724890666280261,0.0012579832691699266,0.3667110204696655,FALSE,FALSE
130.9279285318746,-12.724890666280261,0.002086604479700327,0.448042094707489,FALSE,FALSE
130.97667212735482,-12.724890666280261,0.002009873278439045,0.43156617879867554,FALSE,FALSE
131.02541572283502,-12.724890666280261,0.0019467048114165664,0.4180024266242981,FALSE,FALSE
131.07415931831522,-12.724890666280261,0.001898566260933876,0.40766599774360657,FALSE,FALSE
131.12290291379543,-12.724890666280261,0.0018641746137291193,0.40028128027915955,FALSE,FALSE
131.1716465092756,-12.724890666280261,0.0019196032080799341,0.41218310594558716,FALSE,FALSE
131.2203901047558,-12.724890666280261,0.0020742134656757116,0.4453814923763275,FALSE,FALSE
131.269133700236,-12.724890666280261,0.0022063443902879953,0.47375303506851196,FALSE,FALSE
131.3178772957162,-12.724890666280261,0.0022688377648591995,0.48717182874679565,FALSE,FALSE
131.3666208911964,-12.724890666280261,0.0022978263441473246,0.4933963418006897,FALSE,FALSE
131.4153644866766,-12.724890666280261,0.0013695860980078578,0.39645636081695557,FALSE,FALSE
131.4641080821568,-12.724890666280261,5.843567123520188e-5,0.26155805587768555,FALSE,FALSE
131.512851677637,-12.724890666280261,6.120689795352519e-5,0.2739620804786682,FALSE,FALSE
131.56159527311718,-12.724890666280261,6.494453555205837e-5,0.2906917333602905,FALSE,FALSE
131.61033886859738,-12.724890666280261,6.978515011724085e-5,0.3123583495616913,FALSE,FALSE
131.65908246407758,-12.724890666280261,7.377210567938164e-5,0.33020392060279846,FALSE,FALSE
131.70782605955776,-12.724890666280261,7.699011621298268e-5,0.34460777044296265,FALSE,FALSE
131.75656965503796,-12.724890666280261,8.052246266743168e-5,0.36041855812072754,FALSE,FALSE
131.80531325051817,-12.724890666280261,8.433297625742853e-5,0.3774743974208832,FALSE,FALSE
131.85405684599837,-12.724890666280261,8.823622920317575e-5,0.394945353269577,FALSE,FALSE
131.90280044147858,-12.724890666280261,9.219608909916133e-5,0.41266968846321106,FALSE,FALSE
131.95154403695875,-12.724890666280261,9.616358875064179e-5,0.4304282069206238,FALSE,FALSE
132.00028763243895,-12.724890666280261,9.990881517296657e-5,0.44719186425209045,FALSE,FALSE
132.04903122791916,-12.724890666280261,1.0282360744895414e-4,0.4602384567260742,FALSE,FALSE
132.09777482339933,-12.724890666280261,1.0528576967772096e-4,0.47125908732414246,FALSE,FALSE
132.14651841887954,-12.724890666280261,1.0859844769584015e-4,0.4860866367816925,FALSE,FALSE
132.19526201435974,-12.724890666280261,1.1264535714872181e-4,0.5042006373405457,FALSE,FALSE
132.24400560983995,-12.724890666280261,1.1703904601745307e-4,0.5238667726516724,FALSE,FALSE
132.29274920532015,-12.724890666280261,1.2106329813832417e-4,0.5418792963027954,FALSE,FALSE
132.34149280080032,-12.724890666280261,1.2505061749834567e-4,0.5597265958786011,FALSE,FALSE
132.39023639628053,-12.724890666280261,1.2996069563087076e-4,0.5817040801048279,FALSE,FALSE
132.43897999176073,-12.724890666280261,1.353564439341426e-4,0.6058554649353027,FALSE,FALSE
132.4877235872409,-12.724890666280261,1.397385203745216e-4,0.6254695653915405,FALSE,FALSE
132.5364671827211,-12.724890666280261,1.421957422280684e-4,0.6364681124687195,FALSE,FALSE
132.58521077820131,-12.724890666280261,1.4349138655234128e-4,0.6422674655914307,FALSE,FALSE
132.63395437368152,-12.724890666280261,1.4506779552903026e-4,0.6493234038352966,FALSE,FALSE
132.68269796916172,-12.724890666280261,1.4724826905876398e-4,0.6590832471847534,FALSE,FALSE
132.7314415646419,-12.724890666280261,1.4927011216059327e-4,0.668133020401001,FALSE,FALSE
132.7801851601221,-12.724890666280261,1.5071728557813913e-4,0.6746105551719666,FALSE,FALSE
132.8289287556023,-12.724890666280261,1.5433104999829084e-4,0.6907857656478882,FALSE,FALSE
132.87767235108248,-12.724890666280261,4.754300753120333e-4,0.8524098992347717,FALSE,FALSE
132.92641594656268,-12.724890666280261,2.5706810993142426e-4,0.7768384218215942,FALSE,FALSE
143.30880178384456,-12.724890666280261,0.06004387140274048,0.9493598937988281,TRUE,FALSE
130.73295414995385,-12.773634261760458,6.354987272061408e-5,0.2844492495059967,FALSE,FALSE
130.78169774543403,-12.773634261760458,6.107128865551203e-5,0.273355096578598,FALSE,FALSE
130.83044134091423,-12.773634261760458,5.8315898058936e-5,0.2610219717025757,FALSE,FALSE
130.87918493639444,-12.773634261760458,8.622827590443194e-4,0.3376671373844147,FALSE,FALSE
130.9279285318746,-12.773634261760458,0.0019402176840230823,0.4458090364933014,FALSE,FALSE
130.97667212735482,-12.773634261760458,0.0021330479066818953,0.458014577627182,FALSE,FALSE
131.02541572283502,-12.773634261760458,0.002057823119685054,0.4418621063232422,FALSE,FALSE
131.07415931831522,-12.773634261760458,0.0019928256515413523,0.4279056191444397,FALSE,FALSE
131.12290291379543,-12.773634261760458,0.0019444687059149146,0.41752228140830994,FALSE,FALSE
131.1716465092756,-12.773634261760458,0.0019959122873842716,0.42856842279434204,FALSE,FALSE
131.2203901047558,-12.773634261760458,0.002153457375243306,0.4623969495296478,FALSE,FALSE
131.269133700236,-12.773634261760458,0.0023090746253728867,0.4958115816116333,FALSE,FALSE
131.3178772957162,-12.773634261760458,0.0022047171369194984,0.4945090115070343,FALSE,FALSE
131.3666208911964,-12.773634261760458,0.0017059474484995008,0.4426465332508087,FALSE,FALSE
131.4153644866766,-12.773634261760458,0.001021065516397357,0.3709472119808197,FALSE,FALSE
131.4641080821568,-12.773634261760458,6.099072561482899e-5,0.2729944884777069,FALSE,FALSE
131.512851677637,-12.773634261760458,6.352507625706494e-5,0.2843382656574249,FALSE,FALSE
131.56159527311718,-12.773634261760458,6.585550727322698e-5,0.2947692573070526,FALSE,FALSE
131.61033886859738,-12.773634261760458,6.940634193597361e-5,0.31066277623176575,FALSE,FALSE
131.65908246407758,-12.773634261760458,7.287745393114164e-5,0.326199471950531,FALSE,FALSE
131.70782605955776,-12.773634261760458,7.578809163533151e-5,0.33922749757766724,FALSE,FALSE
131.75656965503796,-12.773634261760458,7.914644811535254e-5,0.35425952076911926,FALSE,FALSE
131.80531325051817,-12.773634261760458,8.283592615043744e-5,0.370773583650589,FALSE,FALSE
131.85405684599837,-12.773634261760458,8.662367326905951e-5,0.3877275586128235,FALSE,FALSE
131.90280044147858,-12.773634261760458,9.04759144759737e-5,0.4049701690673828,FALSE,FALSE
131.95154403695875,-12.773634261760458,9.436418622499332e-5,0.42237409949302673,FALSE,FALSE
132.00028763243895,-12.773634261760458,9.826222958508879e-5,0.4398217499256134,FALSE,FALSE
132.04903122791916,-12.773634261760458,1.0238607501378283e-4,0.4582800567150116,FALSE,FALSE
132.09777482339933,-12.773634261760458,1.0687054600566626e-4,0.4783525764942169,FALSE,FALSE
132.14651841887954,-12.773634261760458,1.1107063619419932e-4,0.4971521496772766,FALSE,FALSE
132.19526201435974,-12.773634261760458,1.1539394472492859e-4,0.5165032744407654,FALSE,FALSE
132.24400560983995,-12.773634261760458,1.2048572534695268e-4,0.5392941236495972,FALSE,FALSE
132.29274920532015,-12.773634261760458,1.2532445543911308e-4,0.5609522461891174,FALSE,FALSE
132.34149280080032,-12.773634261760458,1.2940107262693346e-4,0.5791992545127869,FALSE,FALSE
132.39023639628053,-12.773634261760458,1.3355107512325048e-4,0.5977746248245239,FALSE,FALSE
132.43897999176073,-12.773634261760458,1.3774116814602166e-4,0.6165294647216797,FALSE,FALSE
132.4877235872409,-12.773634261760458,1.4049533638171852e-4,0.6288570761680603,FALSE,FALSE
132.5364671827211,-12.773634261760458,1.416571467416361e-4,0.634057343006134,FALSE,FALSE
132.58521077820131,-12.773634261760458,1.4242921315599233e-4,0.6375131607055664,FALSE,FALSE
132.63395437368152,-12.773634261760458,1.436701277270913e-4,0.643067479133606,FALSE,FALSE
132.68269796916172,-12.773634261760458,1.4585645112674683e-4,0.6528534293174744,FALSE,FALSE
132.7314415646419,-12.773634261760458,1.487219415139407e-4,0.665679395198822,FALSE,FALSE
132.7801851601221,-12.773634261760458,1.5203213843051344e-4,0.6804957985877991,FALSE,FALSE
132.8289287556023,-12.773634261760458,1.5629430708941072e-4,0.699573278427124,FALSE,FALSE
132.87767235108248,-12.773634261760458,9.529298986308277e-4,1.0678157806396484,FALSE,FALSE
132.92641594656268,-12.773634261760458,3.9964329334907234e-4,0.8447396159172058,FALSE,FALSE
143.21131459288418,-12.773634261760458,0.13812024891376495,1.9032659530639648,TRUE,FALSE
143.26005818836438,-12.773634261760458,0.622691810131073,1.256324052810669,TRUE,FALSE
143.30880178384456,-12.773634261760458,0.31020429730415344,0.9503779411315918,TRUE,FALSE
130.73295414995385,-12.822377857240655,6.794894579797983e-5,0.30413946509361267,FALSE,FALSE
130.78169774543403,-12.822377857240655,6.478323484770954e-5,0.2899697422981262,FALSE,FALSE
130.83044134091423,-12.822377857240655,6.15866738371551e-5,0.2756619453430176,FALSE,FALSE
130.87918493639444,-12.822377857240655,5.868471271242015e-5,0.2626727819442749,FALSE,FALSE
130.9279285318746,-12.822377857240655,0.0015689806314185262,0.4175542891025543,FALSE,FALSE
130.97667212735482,-12.822377857240655,0.002243506256490946,0.4817325472831726,FALSE,FALSE
131.02541572283502,-12.822377857240655,0.002158741932362318,0.4635317027568817,FALSE,FALSE
131.07415931831522,-12.822377857240655,0.002085962099954486,0.44790419936180115,FALSE,FALSE
131.12290291379543,-12.822377857240655,0.0020313512068241835,0.43617793917655945,FALSE,FALSE
131.1716465092756,-12.822377857240655,0.00208032364025712,0.446693480014801,FALSE,FALSE
131.2203901047558,-12.822377857240655,0.0022391134407371283,0.48078930377960205,FALSE,FALSE
131.269133700236,-12.822377857240655,0.002220489550381899,0.4964398145675659,FALSE,FALSE
131.3178772957162,-12.822377857240655,0.0011791104916483164,0.39558738470077515,FALSE,FALSE
131.3666208911964,-12.822377857240655,6.21802028035745e-5,0.2783185839653015,FALSE,FALSE
131.4153644866766,-12.822377857240655,6.330946052912623e-5,0.2833731472492218,FALSE,FALSE
131.4641080821568,-12.822377857240655,6.52675807941705e-5,0.29213768243789673,FALSE,FALSE
131.512851677637,-12.822377857240655,6.705681880703196e-5,0.30014631152153015,FALSE,FALSE
