x,y,WE_sr_sampbias_corrected,CWE_sr_sampbias_corrected,richness_sr_sampbias_corrected,WE_perc,CWE_perc,rich_perc
131.0256855780618,-12.773668239130982,0.0019724525045603514,0.0019724525045603514,0.22091467678546906,FALSE,FALSE,FALSE
131.0744291981665,-12.773668239130982,0.001910163788124919,0.001910163788124919,0.21393834054470062,FALSE,FALSE,FALSE
131.12317281827123,-12.773668239130982,0.0018638329347595572,0.0018638329347595572,0.20874927937984467,FALSE,FALSE,FALSE
131.17191643837597,-12.773668239130982,0.001913379062898457,0.001913379062898457,0.21429845690727234,FALSE,FALSE,FALSE
131.2206600584807,-12.773668239130982,0.0020644061733037233,0.0020644061733037233,0.23121348023414612,FALSE,FALSE,FALSE
131.2694036785854,-12.773668239130982,0.0022135195322334766,0.0022135195322334766,0.2479141652584076,FALSE,FALSE,FALSE
131.31814729869012,-12.773668239130982,0.0022963141091167927,0.0022963141091167927,0.2571871876716614,FALSE,FALSE,FALSE
131.36689091879487,-12.773668239130982,0.00229417672380805,0.00229417672380805,0.256947785615921,FALSE,FALSE,FALSE
131.41563453889958,-12.773668239130982,0.0023113719653338194,0.0023113719653338194,0.2588736414909363,FALSE,FALSE,FALSE
143.2115906042426,-12.773668239130982,0.1359475702047348,0.1359475702047348,0.9516329765319824,TRUE,TRUE,FALSE
143.26033422434728,-12.773668239130982,0.2591361403465271,0.2591361403465271,0.951148271560669,TRUE,TRUE,FALSE
143.30907784445202,-12.773668239130982,0.7084885835647583,0.7084885835647583,0.9503763318061829,TRUE,TRUE,FALSE
130.92819833785234,-12.822411859235705,0.0022123439703136683,0.0022123439703136683,0.24778251349925995,FALSE,FALSE,FALSE
130.97694195795708,-12.822411859235705,0.0021504198666661978,0.0021504198666661978,0.24084700644016266,FALSE,FALSE,FALSE
131.0256855780618,-12.822411859235705,0.0020691808313131332,0.0020691808313131332,0.23174825310707092,FALSE,FALSE,FALSE
131.0744291981665,-12.822411859235705,0.0019994317553937435,0.0019994317553937435,0.22393634915351868,FALSE,FALSE,FALSE
131.12317281827123,-12.822411859235705,0.0019471063278615475,0.0019471063278615475,0.21807590126991272,FALSE,FALSE,FALSE
131.17191643837597,-12.822411859235705,0.0019942903891205788,0.0019942903891205788,0.22336050868034363,FALSE,FALSE,FALSE
131.2206600584807,-12.822411859235705,0.0021465211175382137,0.0021465211175382137,0.24041034281253815,FALSE,FALSE,FALSE
131.2694036785854,-12.822411859235705,0.002294400706887245,0.002294400706887245,0.25697287917137146,FALSE,FALSE,FALSE
131.31814729869012,-12.822411859235705,0.0023805934470146894,0.0023805934470146894,0.2666264474391937,FALSE,FALSE,FALSE
143.26033422434728,-12.822411859235705,0.3172346353530884,0.3172346353530884,0.9517038464546204,TRUE,TRUE,FALSE
130.92819833785234,-12.871155479340429,0.0022706235758960247,0.0022706235758960247,0.25430983304977417,FALSE,FALSE,FALSE
130.97694195795708,-12.871155479340429,0.002239011228084564,0.002239011228084564,0.2507692575454712,FALSE,FALSE,FALSE
131.0256855780618,-12.871155479340429,0.0021685652900487185,0.0021685652900487185,0.24287930130958557,FALSE,FALSE,FALSE
131.0744291981665,-12.871155479340429,0.0020938939414918423,0.0020938939414918423,0.23451611399650574,FALSE,FALSE,FALSE
131.12317281827123,-12.871155479340429,0.002036535181105137,0.002036535181105137,0.22809194028377533,FALSE,FALSE,FALSE
131.17191643837597,-12.871155479340429,0.0020818598568439484,0.0020818598568439484,0.23316828906536102,FALSE,FALSE,FALSE
131.2206600584807,-12.871155479340429,0.002223670482635498,0.002223670482635498,0.24905109405517578,FALSE,FALSE,FALSE
131.2694036785854,-12.871155479340429,0.0023328284732997417,0.0023328284732997417,0.2612767815589905,FALSE,FALSE,FALSE
130.97694195795708,-12.919899099445152,0.0023426031693816185,0.0023426031693816185,0.2623715400695801,FALSE,FALSE,FALSE
131.0256855780618,-12.919899099445152,0.0022734757512807846,0.0022734757512807846,0.2546292841434479,FALSE,FALSE,FALSE
131.0744291981665,-12.919899099445152,0.002194184111431241,0.002194184111431241,0.2457486093044281,FALSE,FALSE,FALSE
131.12317281827123,-12.919899099445152,0.0021320146042853594,0.0021320146042853594,0.23878560960292816,FALSE,FALSE,FALSE
131.17191643837597,-12.919899099445152,0.0021697639022022486,0.0021697639022022486,0.24301354587078094,FALSE,FALSE,FALSE
131.2206600584807,-12.919899099445152,0.0022627245634794235,0.0022627245634794235,0.25342512130737305,FALSE,FALSE,FALSE
130.97694195795708,-12.968642719549875,0.0024553323164582253,0.0024553323164582253,0.27499720454216003,FALSE,FALSE,FALSE
131.0256855780618,-12.968642719549875,0.0023834509775042534,0.0023834509775042534,0.2669464945793152,FALSE,FALSE,FALSE
131.0744291981665,-12.968642719549875,0.002300289226695895,0.002300289226695895,0.25763240456581116,FALSE,FALSE,FALSE
131.12317281827123,-12.968642719549875,0.0022334838286042213,0.0022334838286042213,0.2501501739025116,FALSE,FALSE,FALSE
131.0256855780618,-13.017386339654598,0.002480831928551197,0.002480831928551197,0.2778531610965729,FALSE,FALSE,FALSE
131.0744291981665,-13.017386339654598,0.0024097487330436707,0.0024097487330436707,0.2698918581008911,FALSE,FALSE,FALSE
131.0256855780618,-13.066129959759321,0.0025657096412032843,0.0025657096412032843,0.28735947608947754,FALSE,FALSE,FALSE
141.74928200110088,-13.35859168038766,0.9416703581809998,0.9416703581809998,0.9416703581809998,TRUE,TRUE,FALSE
143.4553087047662,-13.553566160806552,0.033647406846284866,0.033647406846284866,0.9421272873878479,FALSE,TRUE,FALSE
143.2115906042426,-14.18723322216795,0.4686569571495056,0.4686569571495056,0.9373139142990112,TRUE,TRUE,FALSE
143.60153956508037,-14.772156663424628,0.4630177915096283,0.4630177915096283,0.9260355830192566,TRUE,TRUE,FALSE
126.83373424905561,-14.869643903634074,0.9805478453636169,0.9805478453636169,0.9805478453636169,TRUE,TRUE,TRUE
143.84525766560398,-15.357080104681305,0.8575509190559387,0.8575509190559387,0.8575509190559387,TRUE,TRUE,FALSE
145.2100790285362,-15.503310964995475,0.1346878856420517,0.0448959656059742,1.4504849910736084,TRUE,TRUE,TRUE
145.25882264864094,-15.503310964995475,0.13475127518177032,0.04491709545254707,1.4511675834655762,TRUE,TRUE,TRUE
145.2100790285362,-15.552054585100198,0.13227050006389618,0.05751794949173927,1.1352379322052002,TRUE,TRUE,TRUE
145.25882264864094,-15.552054585100198,0.1320105344057083,0.04400351271033287,1.4216519594192505,TRUE,TRUE,TRUE
145.2100790285362,-15.60079820520492,0.08877342194318771,0.044044941663742065,0.933454155921936,TRUE,TRUE,FALSE
145.25882264864094,-15.60079820520492,0.06378839164972305,0.034039806574583054,0.8858139514923096,TRUE,TRUE,FALSE
145.30756626874566,-15.60079820520492,0.04641396552324295,0.04641396552324295,0.4641396701335907,TRUE,TRUE,FALSE
145.1613354084315,-15.649541825309644,0.00600575702264905,0.00600575702264905,0.45643752813339233,FALSE,FALSE,FALSE
145.2100790285362,-15.649541825309644,0.022265946492552757,0.018333803862333298,0.4951833486557007,FALSE,FALSE,FALSE
145.25882264864094,-15.649541825309644,0.060348428785800934,0.03098691813647747,0.884952962398529,TRUE,TRUE,FALSE
145.30756626874566,-15.649541825309644,0.04523199796676636,0.04523199796676636,0.4523199498653412,TRUE,TRUE,FALSE
145.1613354084315,-15.698285445414367,0.005885590333491564,0.005885590333491564,0.4473048746585846,FALSE,FALSE,FALSE
145.2100790285362,-15.698285445414367,0.01945781521499157,0.01031383778899908,0.8164929151535034,FALSE,FALSE,FALSE
145.25882264864094,-15.698285445414367,0.016253933310508728,0.01539954636245966,0.477192759513855,FALSE,FALSE,FALSE
145.30756626874566,-15.698285445414367,0.04325396567583084,0.04325396567583084,0.44193634390830994,TRUE,TRUE,FALSE
145.1613354084315,-15.74702906551909,0.0058694640174508095,0.0058694640174508095,0.4460792541503906,FALSE,FALSE,FALSE
145.2100790285362,-15.74702906551909,0.01788065768778324,0.009614251554012299,0.7790098190307617,FALSE,FALSE,FALSE
145.25882264864094,-15.74702906551909,0.017368702217936516,0.014090929180383682,0.571041464805603,FALSE,FALSE,FALSE
145.30756626874566,-15.74702906551909,0.030880654230713844,0.030492646619677544,0.4522440731525421,FALSE,TRUE,FALSE
145.2100790285362,-15.795772685623813,0.03005795180797577,0.015236855484545231,0.8966607451438904,FALSE,FALSE,FALSE
145.25882264864094,-15.795772685623813,0.08590475469827652,0.07376278191804886,0.8342580199241638,TRUE,TRUE,FALSE
145.30756626874566,-15.795772685623813,0.05260944738984108,0.05018546059727669,0.5323125720024109,TRUE,TRUE,FALSE
145.2100790285362,-15.844516305728536,0.07851243019104004,0.042953718453645706,0.9989458322525024,TRUE,TRUE,TRUE
145.25882264864094,-15.844516305728536,0.22516374289989471,0.19589556753635406,1.1951336860656738,TRUE,TRUE,TRUE
145.25882264864094,-15.89325992583326,0.0649755597114563,0.015485836192965508,2.0047214031219482,TRUE,FALSE,TRUE
145.30756626874566,-15.89325992583326,0.0458487868309021,0.02086249738931656,1.4718302488327026,TRUE,FALSE,TRUE
145.2100790285362,-15.942003545937983,0.022247495129704475,0.008284220471978188,0.912203311920166,FALSE,FALSE,FALSE
145.25882264864094,-15.942003545937983,0.05583919212222099,0.014220747165381908,1.620375394821167,TRUE,FALSE,TRUE
145.30756626874566,-15.942003545937983,0.05846575275063515,0.017787538468837738,1.4420876502990723,TRUE,FALSE,TRUE
145.35630988885038,-15.942003545937983,0.044306300580501556,0.02744276262819767,0.8024457693099976,TRUE,TRUE,FALSE
145.40505350895512,-15.942003545937983,0.04175252839922905,0.04175252839922905,0.4175252616405487,TRUE,TRUE,FALSE
145.1613354084315,-15.990747166042706,0.005457537714391947,0.004213560372591019,0.6230252385139465,FALSE,FALSE,FALSE
145.2100790285362,-15.990747166042706,0.0071700569242239,0.0033182301558554173,0.9436075091362,FALSE,FALSE,FALSE
145.25882264864094,-15.990747166042706,0.015923434868454933,0.005033703520894051,1.1496787071228027,FALSE,FALSE,TRUE
145.30756626874566,-15.990747166042706,0.026357969269156456,0.008488926105201244,1.0981941223144531,FALSE,FALSE,TRUE
145.35630988885038,-15.990747166042706,0.02522178925573826,0.014785638079047203,0.7929489016532898,FALSE,FALSE,FALSE
145.40505350895512,-15.990747166042706,0.042731449007987976,0.025441424921154976,0.7475946545600891,TRUE,TRUE,FALSE
145.11259178832677,-16.03949078614743,0.005226697772741318,0.005184310954064131,0.4599936902523041,FALSE,FALSE,FALSE
145.1613354084315,-16.03949078614743,0.006494145840406418,0.003247072920203209,0.8976190090179443,FALSE,FALSE,FALSE
145.2100790285362,-16.03949078614743,0.006375770550221205,0.0031878852751106024,0.881257176399231,FALSE,FALSE,FALSE
145.25882264864094,-16.03949078614743,0.005815532058477402,0.002907766029238701,0.8580122590065002,FALSE,FALSE,FALSE
145.30756626874566,-16.03949078614743,0.003334215609356761,0.0016671078046783805,0.8373587727546692,FALSE,FALSE,FALSE
145.35630988885038,-16.03949078614743,0.01250122394412756,0.004979356192052364,0.8914058208465576,FALSE,FALSE,FALSE
145.40505350895512,-16.03949078614743,0.0425879992544651,0.021426711231470108,0.973536491394043,TRUE,FALSE,FALSE
145.45379712905984,-16.03949078614743,0.03978900611400604,0.03978900611400604,0.39789003133773804,TRUE,TRUE,FALSE
145.06384816822205,-16.088234406252152,0.004776978865265846,0.004776978865265846,0.44903600215911865,FALSE,FALSE,FALSE
145.11259178832677,-16.088234406252152,0.006299936678260565,0.005472661927342415,0.5612380504608154,FALSE,FALSE,FALSE
145.1613354084315,-16.088234406252152,0.006389187183231115,0.003300593700259924,0.8684603571891785,FALSE,FALSE,FALSE
145.2100790285362,-16.088234406252152,0.006228773854672909,0.0031143869273364544,0.8609393835067749,FALSE,FALSE,FALSE
145.25882264864094,-16.088234406252152,0.005933855660259724,0.002966927830129862,0.8318442106246948,FALSE,FALSE,FALSE
145.30756626874566,-16.088234406252152,0.003210667287930846,0.001605333643965423,0.806330680847168,FALSE,FALSE,FALSE
145.35630988885038,-16.088234406252152,0.021347390487790108,0.004625201225280762,0.9429517984390259,FALSE,FALSE,FALSE
145.40505350895512,-16.088234406252152,0.15309371054172516,0.026835989207029343,2.1071624755859375,TRUE,TRUE,TRUE
145.45379712905984,-16.088234406252152,0.049497731029987335,0.012374432757496834,1.5130159854888916,TRUE,FALSE,TRUE
145.01510454811734,-16.136978026356875,0.0076543972827494144,0.005880407989025116,0.5030243992805481,FALSE,FALSE,FALSE
145.06384816822205,-16.136978026356875,0.010395152494311333,0.006107328459620476,0.6299614906311035,FALSE,FALSE,FALSE
145.11259178832677,-16.136978026356875,0.007687431760132313,0.003816221607849002,0.8465299606323242,FALSE,FALSE,FALSE
145.1613354084315,-16.136978026356875,0.006173354107886553,0.0030866770539432764,0.8532792329788208,FALSE,FALSE,FALSE
145.2100790285362,-16.136978026356875,0.005948740057647228,0.002974370028823614,0.8222331404685974,FALSE,FALSE,FALSE
145.25882264864094,-16.136978026356875,0.0031459990423172712,0.002035874407738447,0.5485029220581055,FALSE,FALSE,FALSE
145.30756626874566,-16.136978026356875,0.003009714186191559,0.0015262792585417628,0.7510594129562378,FALSE,FALSE,FALSE
145.35630988885038,-16.136978026356875,0.0037141949869692326,0.001708097173832357,0.7420663833618164,FALSE,FALSE,FALSE
145.40505350895512,-16.136978026356875,0.13316696882247925,0.04507206380367279,1.0783491134643555,TRUE,TRUE,TRUE
144.9663609280126,-16.185721646461598,0.004714485723525286,0.004714485723525286,0.44316166639328003,FALSE,FALSE,FALSE
145.01510454811734,-16.185721646461598,0.017965439707040787,0.009356698952615261,0.7541214823722839,FALSE,FALSE,FALSE
145.06384816822205,-16.185721646461598,0.039346158504486084,0.012760750949382782,1.2682133913040161,TRUE,FALSE,TRUE
145.11259178832677,-16.185721646461598,0.020779376849532127,0.006655925884842873,1.0324097871780396,FALSE,FALSE,TRUE
145.1613354084315,-16.185721646461598,0.005882608238607645,0.0029413041193038225,0.8130924105644226,FALSE,FALSE,FALSE
145.2100790285362,-16.185721646461598,0.005625211168080568,0.002812605584040284,0.7775150537490845,FALSE,FALSE,FALSE
145.25882264864094,-16.185721646461598,0.0021997932344675064,0.0016726272879168391,0.4446948766708374,FALSE,FALSE,FALSE
145.30756626874566,-16.185721646461598,0.0026221845764666796,0.001415297738276422,0.6605931520462036,FALSE,FALSE,FALSE
145.35630988885038,-16.185721646461598,0.0027554738335311413,0.0013777369167655706,0.6920128464698792,FALSE,FALSE,FALSE
145.40505350895512,-16.185721646461598,0.14781148731708527,0.14705859124660492,0.424576997756958,TRUE,TRUE,FALSE
145.01510454811734,-16.23446526656632,0.012842890806496143,0.005970042198896408,0.7808613181114197,FALSE,FALSE,FALSE
145.06384816822205,-16.23446526656632,0.04235925152897835,0.011941472068428993,1.2980397939682007,TRUE,FALSE,TRUE
145.11259178832677,-16.23446526656632,0.027312666177749634,0.008089028298854828,1.0611375570297241,FALSE,FALSE,TRUE
145.1613354084315,-16.23446526656632,0.005562507547438145,0.0027812537737190723,0.768848180770874,FALSE,FALSE,FALSE
145.2100790285362,-16.23446526656632,0.005299215670675039,0.0026496078353375196,0.7324560880661011,FALSE,FALSE,FALSE
145.25882264864094,-16.23446526656632,0.002485572127625346,0.0017036766512319446,0.4567316472530365,FALSE,FALSE,FALSE
145.30756626874566,-16.23446526656632,0.0022920428309589624,0.0013163097901269794,0.5789839625358582,FALSE,FALSE,FALSE
145.35630988885038,-16.23446526656632,0.010428507812321186,0.005141682457178831,0.6598836779594421,FALSE,FALSE,FALSE
145.40505350895512,-16.23446526656632,0.017253682017326355,0.004480813164263964,1.1941766738891602,FALSE,FALSE,TRUE
145.01510454811734,-16.283208886671044,0.053834885358810425,0.053107425570487976,0.5034151673316956,TRUE,TRUE,FALSE
145.06384816822205,-16.283208886671044,0.10768510401248932,0.1023467481136322,0.7678947448730469,TRUE,TRUE,FALSE
145.11259178832677,-16.283208886671044,0.010090247727930546,0.0040450263768434525,0.8445003032684326,FALSE,FALSE,FALSE
145.1613354084315,-16.283208886671044,0.0052452837117016315,0.0026226418558508158,0.7250016331672668,FALSE,FALSE,FALSE
145.2100790285362,-16.283208886671044,0.0049872989766299725,0.0024936494883149862,0.6893430352210999,FALSE,FALSE,FALSE
145.25882264864094,-16.283208886671044,0.0027202726341784,0.0017203792231157422,0.4644567668437958,FALSE,FALSE,FALSE
145.30756626874566,-16.283208886671044,0.001988172996789217,0.0012203084770590067,0.5037726759910583,FALSE,FALSE,FALSE
145.35630988885038,-16.283208886671044,0.008626087568700314,0.00235678325407207,0.99759674072265625,FALSE,FALSE,TRUE
145.40505350895512,-16.283208886671044,0.039458587765693665,0.008088594302535057,1.3757613897323608,TRUE,FALSE,TRUE
145.01510454811734,-16.331952506775767,0.06397680193185806,0.06368856132030487,0.41877952218055725,TRUE,TRUE,FALSE
145.06384816822205,-16.331952506775767,0.12896183133125305,0.1272341012954712,0.6031191349029541,TRUE,TRUE,FALSE
145.11259178832677,-16.331952506775767,0.005104452837258577,0.0025522264186292887,0.7055360078811646,FALSE,FALSE,FALSE
145.1613354084315,-16.331952506775767,0.004944993648678064,0.002472496824339032,0.6834956407546997,FALSE,FALSE,FALSE
145.2100790285362,-16.331952506775767,0.004704595543444157,0.0023522977717220783,0.6502678990364075,FALSE,FALSE,FALSE
145.25882264864094,-16.331952506775767,0.0029140934348106384,0.0017279608873650432,0.469310998916626,FALSE,FALSE,FALSE
145.30756626874566,-16.331952506775767,0.0033035886008292437,0.0019098869524896145,0.4433514475822449,FALSE,FALSE,FALSE
145.35630988885038,-16.331952506775767,0.007101672235876322,0.0020442220848053694,0.8622516393661499,FALSE,FALSE,FALSE
145.01510454811734,-16.38069612688049,0.0040450310334563255,0.00368225178681314,0.4123169481754303,FALSE,FALSE,FALSE
145.06384816822205,-16.38069612688049,0.004341146443039179,0.0030029716435819864,0.5264151692390442,FALSE,FALSE,FALSE
145.11259178832677,-16.38069612688049,0.00479150889441371,0.002395754447206855,0.6622810363769531,FALSE,FALSE,FALSE
145.1613354084315,-16.38069612688049,0.004658677615225315,0.0023293388076126575,0.6439211368560791,FALSE,FALSE,FALSE
145.2100790285362,-16.38069612688049,0.004447347484529018,0.002223673742264509,0.6147111058235168,FALSE,FALSE,FALSE
145.25882264864094,-16.38069612688049,0.023227430880069733,0.01160610094666481,0.5773671865463257,FALSE,FALSE,FALSE
145.30756626874566,-16.38069612688049,0.037153732031583786,0.017911480739712715,0.5633514523506165,FALSE,FALSE,FALSE
145.35630988885038,-16.38069612688049,0.011932025663554668,0.00335237430408597,0.7803778052330017,FALSE,FALSE,FALSE
145.40505350895512,-16.38069612688049,0.00768780754879117,0.0020074681378901005,0.9288308024406433,FALSE,FALSE,FALSE
145.06384816822205,-16.429439746985214,0.003517697798088193,0.003442292334511876,0.33057430386543274,FALSE,FALSE,FALSE
145.11259178832677,-16.429439746985214,0.004600933752954006,0.0036846711300313473,0.4498341381549835,FALSE,FALSE,FALSE
145.1613354084315,-16.429439746985214,0.005180304404348135,0.0018265803810209036,0.866076648235321,FALSE,FALSE,FALSE
145.2100790285362,-16.429439746985214,0.004893846809864044,0.0016475693555548787,0.8640931844711304,FALSE,FALSE,FALSE
145.25882264864094,-16.429439746985214,0.016682149842381477,0.00783259142190218,0.75291907787323,FALSE,FALSE,FALSE
145.30756626874566,-16.429439746985214,0.052834298461675644,0.02264334075152874,0.6487436890602112,TRUE,FALSE,FALSE
145.35630988885038,-16.429439746985214,0.035068243741989136,0.008848179131746292,0.880390465259552,FALSE,FALSE,FALSE
145.40505350895512,-16.429439746985214,0.002898973412811756,9.663244127295911e-4,0.70856475830078125,FALSE,FALSE,FALSE
145.06384816822205,-16.478183367089937,0.0032263300381600857,0.0032263300381600857,0.3032750189304352,FALSE,FALSE,FALSE
145.11259178832677,-16.478183367089937,0.0033589263912290335,0.0032820235937833786,0.30637094378471375,FALSE,FALSE,FALSE
145.1613354084315,-16.478183367089937,0.0049723293632268906,0.0016574431210756302,0.8501336574554443,FALSE,FALSE,FALSE
145.2100790285362,-16.478183367089937,0.004820126574486494,0.0016067088581621647,0.8241111040115356,FALSE,FALSE,FALSE
145.25882264864094,-16.478183367089937,0.010077765211462975,0.004375231917947531,0.7510056495666504,FALSE,FALSE,FALSE
145.30756626874566,-16.478183367089937,0.0375630147755146,0.01706397719681263,0.5705022215843201,FALSE,FALSE,FALSE
145.35630988885038,-16.478183367089937,0.026355603709816933,0.006639411207288504,0.8638677597045898,FALSE,FALSE,FALSE
145.40505350895512,-16.478183367089937,0.0027106076013296843,9.035358089022338e-4,0.6625245809555054,FALSE,FALSE,FALSE
145.45379712905984,-16.478183367089937,0.0026299841701984406,8.766613318584859e-4,0.6428186297416687,FALSE,FALSE,FALSE
145.06384816822205,-16.52692698719466,0.0031146493274718523,0.0031146493274718523,0.29277706146240234,FALSE,FALSE,FALSE
145.11259178832677,-16.52692698719466,0.002957933349534869,0.002957933349534869,0.27804574370384216,FALSE,FALSE,FALSE
145.1613354084315,-16.52692698719466,0.003801652230322361,0.003801652230322361,0.26669928431510925,FALSE,FALSE,FALSE
145.2100790285362,-16.52692698719466,0.004565383307635784,0.001542764250189066,0.777418315410614,FALSE,FALSE,FALSE
