x,y,WE_sampbias_corrected,CWE_sampbias_corrected,richness_sampbias_corrected,WE_perc,CWE_perc,rich_perc
131.41563453889958,-12.529950138607367,5.1578113925643265e-5,5.1578113925643265e-5,0.2503086030483246,FALSE,FALSE,FALSE
131.4643781590043,-12.529950138607367,5.636729474645108e-5,5.636729474645108e-5,0.27355048060417175,FALSE,FALSE,FALSE
131.513121779109,-12.529950138607367,6.171053973957896e-5,6.171053973957896e-5,0.29948127269744873,FALSE,FALSE,FALSE
131.56186539921376,-12.529950138607367,6.65515981381759e-5,6.65515981381759e-5,0.32297492027282715,FALSE,FALSE,FALSE
131.61060901931847,-12.529950138607367,7.09212981746532e-5,7.09212981746532e-5,0.3441810607910156,FALSE,FALSE,FALSE
131.6593526394232,-12.529950138607367,7.571716560050845e-5,7.571716560050845e-5,0.3674554228782654,FALSE,FALSE,FALSE
131.7080962595279,-12.529950138607367,8.045331196626648e-5,8.045331196626648e-5,0.3904399573802948,FALSE,FALSE,FALSE
131.75683987963265,-12.529950138607367,8.468838495900854e-5,8.468838495900854e-5,0.41099274158477783,FALSE,FALSE,FALSE
131.80558349973737,-12.529950138607367,8.872748730937019e-5,8.872748730937019e-5,0.4305945336818695,FALSE,FALSE,FALSE
131.85432711984208,-12.529950138607367,9.288610453950241e-5,9.288610453950241e-5,0.45077627897262573,FALSE,FALSE,FALSE
131.9030707399468,-12.529950138607367,9.683716052677482e-5,9.683716052677482e-5,0.46995076537132263,FALSE,FALSE,FALSE
131.95181436005154,-12.529950138607367,1.0024616494774818e-4,1.0024616494774818e-4,0.48649466037750244,FALSE,FALSE,FALSE
132.00055798015626,-12.529950138607367,1.0289773490512744e-4,1.0289773490512744e-4,0.4993627369403839,FALSE,FALSE,FALSE
132.04930160026097,-12.529950138607367,1.0564063268247992e-4,1.0564063268247992e-4,0.5126740336418152,FALSE,FALSE,FALSE
132.0980452203657,-12.529950138607367,1.0850543185370043e-4,1.0850543185370043e-4,0.5265768766403198,FALSE,FALSE,FALSE
132.14678884047044,-12.529950138607367,1.1081211414420977e-4,1.1081211414420977e-4,0.5377711653709412,FALSE,FALSE,FALSE
132.19553246057515,-12.529950138607367,1.1280949547654018e-4,1.1280949547654018e-4,0.5474644899368286,FALSE,FALSE,FALSE
132.24427608067987,-12.529950138607367,1.1460514360805973e-4,1.1460514360805973e-4,0.5561787486076355,FALSE,FALSE,FALSE
132.29301970078458,-12.529950138607367,1.1627760977717116e-4,1.1627760977717116e-4,0.5642952919006348,FALSE,FALSE,FALSE
132.34176332088933,-12.529950138607367,1.1801195796579123e-4,1.1801195796579123e-4,0.5727120637893677,FALSE,FALSE,FALSE
132.39050694099404,-12.529950138607367,1.1947049642913043e-4,1.1947049642913043e-4,0.5797903537750244,FALSE,FALSE,FALSE
132.43925056109876,-12.529950138607367,1.2112373224226758e-4,1.2112373224226758e-4,0.5878134965896606,FALSE,FALSE,FALSE
132.48799418120348,-12.529950138607367,1.235217205248773e-4,1.235217205248773e-4,0.599450945854187,FALSE,FALSE,FALSE
132.53673780130822,-12.529950138607367,1.258378179045394e-4,1.258378179045394e-4,0.6106909513473511,FALSE,FALSE,FALSE
130.97694195795708,-12.57869375871209,0.0016057989560067654,8.028994780033827e-4,0.35158491134643555,FALSE,TRUE,FALSE
131.0256855780618,-12.57869375871209,0.008578247390687466,0.007849362678825855,0.3334153890609741,TRUE,TRUE,FALSE
131.0744291981665,-12.57869375871209,0.0027168223168700933,0.0019356185803189874,0.3443932831287384,TRUE,TRUE,FALSE
131.12317281827123,-12.57869375871209,0.07637511193752289,0.07626068592071533,0.20239876210689545,TRUE,TRUE,FALSE
131.17191643837597,-12.57869375871209,0.0016869902610778809,8.434951305389404e-4,0.3693614900112152,FALSE,TRUE,FALSE
131.2206600584807,-12.57869375871209,0.0016035187290981412,8.035812643356621e-4,0.3679717183113098,FALSE,TRUE,FALSE
131.2694036785854,-12.57869375871209,1.4044580166228116e-4,8.98696671356447e-5,0.21283851563930511,FALSE,FALSE,FALSE
131.31814729869012,-12.57869375871209,4.3624524550978094e-5,4.3624524550978094e-5,0.21170982718467712,FALSE,FALSE,FALSE
131.36689091879487,-12.57869375871209,4.659700425690971e-5,4.659700425690971e-5,0.2261352688074112,FALSE,FALSE,FALSE
131.41563453889958,-12.57869375871209,5.108275217935443e-5,5.108275217935443e-5,0.24790459871292114,FALSE,FALSE,FALSE
131.4643781590043,-12.57869375871209,5.600867734756321e-5,5.600867734756321e-5,0.2718101143836975,FALSE,FALSE,FALSE
131.513121779109,-12.57869375871209,6.0568891058210284e-5,6.0568891058210284e-5,0.29394084215164185,FALSE,FALSE,FALSE
131.56186539921376,-12.57869375871209,6.448556086979806e-5,6.448556086979806e-5,0.31294843554496765,FALSE,FALSE,FALSE
131.61060901931847,-12.57869375871209,6.864298484288156e-5,6.864298484288156e-5,0.33312442898750305,FALSE,FALSE,FALSE
131.6593526394232,-12.57869375871209,7.333679241128266e-5,7.333679241128266e-5,0.3559034764766693,FALSE,FALSE,FALSE
131.7080962595279,-12.57869375871209,7.783264300087467e-5,7.783264300087467e-5,0.3777218163013458,FALSE,FALSE,FALSE
131.75683987963265,-12.57869375871209,8.185207843780518e-5,8.185207843780518e-5,0.3972281217575073,FALSE,FALSE,FALSE
131.80558349973737,-12.57869375871209,8.575976244173944e-5,8.575976244173944e-5,0.4161921441555023,FALSE,FALSE,FALSE
131.85432711984208,-12.57869375871209,8.971262286650017e-5,8.971262286650017e-5,0.4353753626346588,FALSE,FALSE,FALSE
131.9030707399468,-12.57869375871209,9.363939898321405e-5,9.363939898321405e-5,0.45443201065063477,FALSE,FALSE,FALSE
131.95181436005154,-12.57869375871209,9.713738836580887e-5,9.713738836580887e-5,0.47140777111053467,FALSE,FALSE,FALSE
132.00055798015626,-12.57869375871209,9.980829781852663e-5,9.980829781852663e-5,0.484369695186615,FALSE,FALSE,FALSE
132.04930160026097,-12.57869375871209,1.0235702939098701e-4,1.0235702939098701e-4,0.4967386722564697,FALSE,FALSE,FALSE
132.0980452203657,-12.57869375871209,1.0524801473366097e-4,1.0524801473366097e-4,0.5107686519622803,FALSE,FALSE,FALSE
132.14678884047044,-12.57869375871209,1.0776323324535042e-4,1.0776323324535042e-4,0.522974967956543,FALSE,FALSE,FALSE
132.19553246057515,-12.57869375871209,1.0977952479152009e-4,1.0977952479152009e-4,0.5327600836753845,FALSE,FALSE,FALSE
132.24427608067987,-12.57869375871209,1.1168586206622422e-4,1.1168586206622422e-4,0.5420114994049072,FALSE,FALSE,FALSE
132.29301970078458,-12.57869375871209,1.1328898835927248e-4,1.1328898835927248e-4,0.5497914552688599,FALSE,FALSE,FALSE
132.34176332088933,-12.57869375871209,1.1512672790559009e-4,1.1512672790559009e-4,0.5587100386619568,FALSE,FALSE,FALSE
132.39050694099404,-12.57869375871209,1.1705070937750861e-4,1.1705070937750861e-4,0.5680471062660217,FALSE,FALSE,FALSE
132.43925056109876,-12.57869375871209,1.1842358071589842e-4,1.1842358071589842e-4,0.5747096538543701,FALSE,FALSE,FALSE
132.48799418120348,-12.57869375871209,1.2047581549268216e-4,1.2047581549268216e-4,0.5846691131591797,FALSE,FALSE,FALSE
132.53673780130822,-12.57869375871209,1.2339756358414888e-4,1.2339756358414888e-4,0.5988484025001526,FALSE,FALSE,FALSE
132.58548142141294,-12.57869375871209,1.2623237853404135e-4,1.2623237853404135e-4,0.6126056909561157,FALSE,FALSE,FALSE
132.63422504151765,-12.57869375871209,1.2822709686588496e-4,1.2822709686588496e-4,0.6222861409187317,FALSE,FALSE,FALSE
130.7819674775382,-12.627437378816813,4.528901627054438e-5,4.528901627054438e-5,0.21978759765625,FALSE,FALSE,FALSE
130.97694195795708,-12.627437378816813,0.0017264268826693296,8.632134413346648e-4,0.377996027469635,FALSE,TRUE,FALSE
131.0256855780618,-12.627437378816813,0.06096591055393219,0.06067630276083946,0.24759019911289215,TRUE,TRUE,FALSE
131.0744291981665,-12.627437378816813,0.01150957215577364,0.010776524432003498,0.3410845100879669,TRUE,TRUE,FALSE
131.12317281827123,-12.627437378816813,0.001686896663159132,8.43448331579566e-4,0.36934101581573486,FALSE,TRUE,FALSE
131.17191643837597,-12.627437378816813,0.001773586729541421,8.867933647707105e-4,0.38832151889801025,FALSE,TRUE,FALSE
131.2206600584807,-12.627437378816813,0.0018541637109592557,9.270818554796278e-4,0.40596362948417664,FALSE,TRUE,FALSE
131.2694036785854,-12.627437378816813,0.0016319345450028777,8.194583933800459e-4,0.3896636664867401,FALSE,TRUE,FALSE
131.31814729869012,-12.627437378816813,2.854604390449822e-4,1.6247725579887629e-4,0.24551840126514435,FALSE,FALSE,FALSE
131.36689091879487,-12.627437378816813,2.016404760070145e-4,1.2258511560503393e-4,0.24586786329746246,FALSE,FALSE,FALSE
131.41563453889958,-12.627437378816813,5.1091177738271654e-5,5.1091177738271654e-5,0.24794548749923706,FALSE,FALSE,FALSE
131.4643781590043,-12.627437378816813,5.522214632946998e-5,5.522214632946998e-5,0.26799309253692627,FALSE,FALSE,FALSE
131.513121779109,-12.627437378816813,5.8996494772145525e-5,5.8996494772145525e-5,0.28630998730659485,FALSE,FALSE,FALSE
131.56186539921376,-12.627437378816813,6.246821430977434e-5,6.246821430977434e-5,0.3031582534313202,FALSE,FALSE,FALSE
131.61060901931847,-12.627437378816813,6.668099376838654e-5,6.668099376838654e-5,0.3236028850078583,FALSE,FALSE,FALSE
131.6593526394232,-12.627437378816813,7.120315422071144e-5,7.120315422071144e-5,0.3455488979816437,FALSE,FALSE,FALSE
131.7080962595279,-12.627437378816813,7.532010931754485e-5,7.532010931754485e-5,0.36552849411964417,FALSE,FALSE,FALSE
131.75683987963265,-12.627437378816813,7.911646389402449e-5,7.911646389402449e-5,0.38395220041275024,FALSE,FALSE,FALSE
131.80558349973737,-12.627437378816813,8.289921242976561e-5,8.289921242976561e-5,0.4023098647594452,FALSE,FALSE,FALSE
131.85432711984208,-12.627437378816813,8.674297714605927e-5,8.674297714605927e-5,0.42096367478370667,FALSE,FALSE,FALSE
131.9030707399468,-12.627437378816813,9.059592412086204e-5,9.059592412086204e-5,0.43966203927993774,FALSE,FALSE,FALSE
131.95181436005154,-12.627437378816813,9.419480920769274e-5,9.419480920769274e-5,0.4571274220943451,FALSE,FALSE,FALSE
132.00055798015626,-12.627437378816813,9.704057447379455e-5,9.704057447379455e-5,0.47093790769577026,FALSE,FALSE,FALSE
132.04930160026097,-12.627437378816813,9.935886919265613e-5,9.935886919265613e-5,0.4821886122226715,FALSE,FALSE,FALSE
132.0980452203657,-12.627437378816813,1.0214965004706755e-4,1.0214965004706755e-4,0.49573224782943726,FALSE,FALSE,FALSE
132.14678884047044,-12.627437378816813,1.0494414163986221e-4,1.0494414163986221e-4,0.5092939734458923,FALSE,FALSE,FALSE
132.19553246057515,-12.627437378816813,1.069313075277023e-4,1.069313075277023e-4,0.5189376473426819,FALSE,FALSE,FALSE
132.24427608067987,-12.627437378816813,1.0895316518144682e-4,1.0895316518144682e-4,0.5287497043609619,FALSE,FALSE,FALSE
132.29301970078458,-12.627437378816813,1.109064178308472e-4,1.109064178308472e-4,0.5382288694381714,FALSE,FALSE,FALSE
132.34176332088933,-12.627437378816813,1.124896080000326e-4,1.124896080000326e-4,0.5459120869636536,FALSE,FALSE,FALSE
132.39050694099404,-12.627437378816813,1.1530468327691779e-4,1.1530468327691779e-4,0.5595736503601074,FALSE,FALSE,FALSE
132.43925056109876,-12.627437378816813,1.1940695549128577e-4,1.1940695549128577e-4,0.5794819593429565,FALSE,FALSE,FALSE
132.48799418120348,-12.627437378816813,1.230476627824828e-4,1.230476627824828e-4,0.5971503257751465,FALSE,FALSE,FALSE
132.53673780130822,-12.627437378816813,1.2595430598594248e-4,1.2595430598594248e-4,0.6112563014030457,FALSE,FALSE,FALSE
132.58548142141294,-12.627437378816813,1.2870294449385256e-4,1.2870294449385256e-4,0.6245954036712646,FALSE,FALSE,FALSE
132.63422504151765,-12.627437378816813,1.3136555207893252e-4,1.3136555207893252e-4,0.6375170350074768,FALSE,FALSE,FALSE
132.68296866162237,-12.627437378816813,1.3392954133450985e-4,1.3392954133450985e-4,0.6499600410461426,FALSE,FALSE,FALSE
132.7317122817271,-12.627437378816813,1.361212198389694e-4,1.361212198389694e-4,0.6605962514877319,FALSE,FALSE,FALSE
130.7819674775382,-12.676180998921536,4.8450259782839566e-5,4.8450259782839566e-5,0.23512911796569824,FALSE,FALSE,FALSE
130.8307110976429,-12.676180998921536,4.697200347436592e-5,4.697200347436592e-5,0.2279551476240158,FALSE,FALSE,FALSE
130.92819833785234,-12.676180998921536,0.0019115289906039834,9.557644953019917e-4,0.4185235798358917,FALSE,TRUE,FALSE
130.97694195795708,-12.676180998921536,0.0018463446758687496,9.231723379343748e-4,0.40425169467926025,FALSE,TRUE,FALSE
131.0256855780618,-12.676180998921536,0.0017889421433210373,8.944710716605186e-4,0.39168354868888855,FALSE,TRUE,FALSE
131.0744291981665,-12.676180998921536,0.0017562141874805093,8.781070937402546e-4,0.3845178782939911,FALSE,TRUE,FALSE
131.12317281827123,-12.676180998921536,0.0017572443466633558,8.786221733316779e-4,0.38474342226982117,FALSE,TRUE,FALSE
131.17191643837597,-12.676180998921536,0.001826204708777368,9.13102354388684e-4,0.3998420834541321,FALSE,TRUE,FALSE
131.2206600584807,-12.676180998921536,0.0019550463184714317,9.775231592357159e-4,0.42805156111717224,FALSE,TRUE,FALSE
131.2694036785854,-12.676180998921536,0.002056627534329891,0.0010283137671649456,0.4502924680709839,FALSE,TRUE,FALSE
131.31814729869012,-12.676180998921536,0.0021015387028455734,0.0010507693514227867,0.4601256251335144,FALSE,TRUE,FALSE
131.36689091879487,-12.676180998921536,0.0015502648893743753,7.820253958925605e-4,0.4033103883266449,FALSE,TRUE,FALSE
131.41563453889958,-12.676180998921536,2.659994352143258e-4,1.559395604999736e-4,0.27084869146347046,FALSE,FALSE,FALSE
131.4643781590043,-12.676180998921536,5.43425339856185e-5,5.43425339856185e-5,0.26372432708740234,FALSE,FALSE,FALSE
131.513121779109,-12.676180998921536,5.7354962336830795e-5,5.7354962336830795e-5,0.27834364771842957,FALSE,FALSE,FALSE
131.56186539921376,-12.676180998921536,6.0769732954213396e-5,6.0769732954213396e-5,0.2949155271053314,FALSE,FALSE,FALSE
131.61060901931847,-12.676180998921536,6.526304787257686e-5,6.526304787257686e-5,0.3167215883731842,FALSE,FALSE,FALSE
131.6593526394232,-12.676180998921536,6.9512112531811e-5,6.9512112531811e-5,0.3373422920703888,FALSE,FALSE,FALSE
131.7080962595279,-12.676180998921536,7.307330815820023e-5,7.307330815820023e-5,0.35462477803230286,FALSE,FALSE,FALSE
131.75683987963265,-12.676180998921536,7.659447146579623e-5,7.659447146579623e-5,0.37171298265457153,FALSE,FALSE,FALSE
131.80558349973737,-12.676180998921536,8.0245612480212e-5,8.0245612480212e-5,0.38943198323249817,FALSE,FALSE,FALSE
131.85432711984208,-12.676180998921536,8.397091733058915e-5,8.397091733058915e-5,0.4075108766555786,FALSE,FALSE,FALSE
131.9030707399468,-12.676180998921536,8.773381705395877e-5,8.773381705395877e-5,0.42577221989631653,FALSE,FALSE,FALSE
131.95181436005154,-12.676180998921536,9.14164847927168e-5,9.14164847927168e-5,0.4436442255973816,FALSE,FALSE,FALSE
132.00055798015626,-12.676180998921536,9.452888480154797e-5,9.452888480154797e-5,0.4587486982345581,FALSE,FALSE,FALSE
132.04930160026097,-12.676180998921536,9.673945169197395e-5,9.673945169197395e-5,0.4694765508174896,FALSE,FALSE,FALSE
132.0980452203657,-12.676180998921536,9.914681140799075e-5,9.914681140799075e-5,0.4811594784259796,FALSE,FALSE,FALSE
132.14678884047044,-12.676180998921536,1.0222504351986572e-4,1.0222504351986572e-4,0.496098130941391,FALSE,FALSE,FALSE
132.19553246057515,-12.676180998921536,1.0473508154973388e-4,1.0473508154973388e-4,0.5082793831825256,FALSE,FALSE,FALSE
132.24427608067987,-12.676180998921536,1.0670917254174128e-4,1.0670917254174128e-4,0.5178596377372742,FALSE,FALSE,FALSE
132.29301970078458,-12.676180998921536,1.0920772183453664e-4,1.0920772183453664e-4,0.5299850702285767,FALSE,FALSE,FALSE
132.34176332088933,-12.676180998921536,1.1241382890148088e-4,1.1241382890148088e-4,0.5455443263053894,FALSE,FALSE,FALSE
132.39050694099404,-12.676180998921536,1.1694712156895548e-4,1.1694712156895548e-4,0.5675444006919861,FALSE,FALSE,FALSE
132.43925056109876,-12.676180998921536,1.2201980280224234e-4,1.2201980280224234e-4,0.5921621322631836,FALSE,FALSE,FALSE
132.48799418120348,-12.676180998921536,1.2629060074687004e-4,1.2629060074687004e-4,0.6128882765769958,FALSE,FALSE,FALSE
132.53673780130822,-12.676180998921536,1.294321846216917e-4,1.294321846216917e-4,0.6281344294548035,FALSE,FALSE,FALSE
132.58548142141294,-12.676180998921536,1.318729919148609e-4,1.318729919148609e-4,0.6399796009063721,FALSE,FALSE,FALSE
132.63422504151765,-12.676180998921536,1.3426048099063337e-4,1.3426048099063337e-4,0.6515660881996155,FALSE,FALSE,FALSE
132.68296866162237,-12.676180998921536,1.3646339357364923e-4,1.3646339357364923e-4,0.6622568368911743,FALSE,FALSE,FALSE
132.7317122817271,-12.676180998921536,1.377370354020968e-4,1.377370354020968e-4,0.6684378385543823,FALSE,FALSE,FALSE
132.78045590183183,-12.676180998921536,1.3836080324836075e-4,1.3836080324836075e-4,0.6714649796485901,FALSE,FALSE,FALSE
132.82919952193654,-12.676180998921536,1.414987345924601e-4,1.414987345924601e-4,0.6866933703422546,FALSE,FALSE,FALSE
132.87794314204126,-12.676180998921536,1.4615296095144004e-4,1.4615296095144004e-4,0.7092803120613098,FALSE,FALSE,FALSE
130.7819674775382,-12.72492461902626,5.2462026360444725e-5,5.2462026360444725e-5,0.2545982301235199,FALSE,FALSE,FALSE
130.8307110976429,-12.72492461902626,5.0470804126234725e-5,5.0470804126234725e-5,0.2449348121881485,FALSE,FALSE,FALSE
130.87945471774762,-12.72492461902626,0.001234944211319089,6.278935470618308e-4,0.366974413394928,FALSE,FALSE,FALSE
130.92819833785234,-12.72492461902626,0.002046159701421857,0.0010230798507109284,0.44800055027008057,FALSE,TRUE,FALSE
130.97694195795708,-12.72492461902626,0.0019709323532879353,9.854661766439676e-4,0.43152979016304016,FALSE,TRUE,FALSE
131.0256855780618,-12.72492461902626,0.0019090038258582354,9.545019129291177e-4,0.4179706871509552,FALSE,TRUE,FALSE
131.0744291981665,-12.72492461902626,0.0018618247704580426,9.309123852290213e-4,0.4076409935951233,FALSE,TRUE,FALSE
131.12317281827123,-12.72492461902626,0.0018281220691278577,9.140610345639288e-4,0.40026190876960754,FALSE,TRUE,FALSE
131.17191643837597,-12.72492461902626,0.0018827043240889907,9.413521620444953e-4,0.4122125208377838,FALSE,TRUE,FALSE
131.2206600584807,-12.72492461902626,0.002034316537901759,0.0010171582689508796,0.44540756940841675,FALSE,TRUE,FALSE
131.2694036785854,-12.72492461902626,0.002163800410926342,0.001081900205463171,0.47375768423080444,FALSE,TRUE,FALSE
131.31814729869012,-12.72492461902626,0.002225009258836508,0.001112504629418254,0.4871591627597809,FALSE,TRUE,FALSE
131.36689091879487,-12.72492461902626,0.0022534546442329884,0.0011267273221164942,0.4933871924877167,FALSE,TRUE,FALSE
131.41563453889958,-12.72492461902626,0.0013388796942308545,6.805522716604173e-4,0.3961350917816162,FALSE,FALSE,FALSE
131.4643781590043,-12.72492461902626,5.389791840570979e-5,5.389791840570979e-5,0.2615666091442108,FALSE,FALSE,FALSE
131.513121779109,-12.72492461902626,5.645416604238562e-5,5.645416604238562e-5,0.2739720940589905,FALSE,FALSE,FALSE
131.56186539921376,-12.72492461902626,5.990375211695209e-5,5.990375211695209e-5,0.2907129228115082,FALSE,FALSE,FALSE
131.61060901931847,-12.72492461902626,6.43698513158597e-5,6.43698513158597e-5,0.3123869001865387,FALSE,FALSE,FALSE
131.6593526394232,-12.72492461902626,6.804589793318883e-5,6.804589793318883e-5,0.33022674918174744,FALSE,FALSE,FALSE
131.7080962595279,-12.72492461902626,7.101383380359039e-5,7.101383380359039e-5,0.3446301221847534,FALSE,FALSE,FALSE
131.75683987963265,-12.72492461902626,7.42724587325938e-5,7.42724587325938e-5,0.36044424772262573,FALSE,FALSE,FALSE
131.80558349973737,-12.72492461902626,7.778738654451445e-5,7.778738654451445e-5,0.3775021731853485,FALSE,FALSE,FALSE
131.85432711984208,-12.72492461902626,8.138755947584286e-5,8.138755947584286e-5,0.3949738144874573,FALSE,FALSE,FALSE
131.9030707399468,-12.72492461902626,8.503990102326497e-5,8.503990102326497e-5,0.4126986563205719,FALSE,FALSE,FALSE
131.95181436005154,-12.72492461902626,8.869916200637817e-5,8.869916200637817e-5,0.4304570257663727,FALSE,FALSE,FALSE
132.00055798015626,-12.72492461902626,9.215274621965364e-5,9.215274621965364e-5,0.44721728563308716,FALSE,FALSE,FALSE
132.04930160026097,-12.72492461902626,9.483896428719163e-5,9.483896428719163e-5,0.4602534770965576,FALSE,FALSE,FALSE
